"gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","Age","year","month","pred"
"F","Yes",4,"Office Supplies",2.6,1,35,2014,8,5
"F","Yes",4,"Furniture",120.666,2,36,2015,10,6
"F","Yes",4,"Office Supplies",33.36,4,37,2016,11,5
"F","Yes",4,"Office Supplies",13.76,2,37,2016,11,5
"F","Yes",4,"Office Supplies",496.86,7,37,2016,11,5
"F","Yes",4,"Furniture",389.97,3,37,2016,11,6
"F","Yes",4,"Office Supplies",195.104,4,38,2017,4,5
"F","Yes",4,"Furniture",36.672,3,38,2017,4,6
"F","Yes",4,"Office Supplies",25.824,6,38,2017,9,5
"F","Yes",4,"Office Supplies",160.96,2,38,2017,9,5
"F","Yes",4,"Office Supplies",19.6,5,38,2017,12,5
"F","Yes",4,"Furniture",68.46,2,38,2017,12,6
"M","Yes",2,"Technology",377.97,3,18,2014,9,3
"M","Yes",2,"Technology",485.94,2,19,2015,12,3
"M","Yes",2,"Office Supplies",37.376,8,19,2015,12,2
"M","Yes",2,"Furniture",70.686,1,19,2015,12,1
"M","Yes",2,"Office Supplies",7.86,2,19,2015,12,2
"M","Yes",2,"Office Supplies",24.448,2,19,2015,12,2
"M","Yes",2,"Furniture",12.42,3,20,2016,7,1
"M","Yes",2,"Technology",428.4,3,20,2016,7,3
"M","Yes",2,"Furniture",24.75,5,20,2016,7,1
"M","Yes",2,"Office Supplies",87.71,7,20,2016,7,2
"M","Yes",2,"Office Supplies",69.52,2,20,2016,7,2
"M","Yes",2,"Technology",20.784,2,20,2016,7,3
"M","Yes",2,"Office Supplies",12.816,3,20,2016,7,2
"M","Yes",2,"Technology",109.95,1,20,2016,7,3
"M","Yes",2,"Office Supplies",965.85,5,20,2016,7,2
"M","Yes",2,"Office Supplies",29.2,5,20,2016,7,2
"M","Yes",2,"Office Supplies",32.4,5,20,2016,7,2
"M","Yes",2,"Furniture",23.88,3,21,2017,7,1
"M","Yes",2,"Office Supplies",26.2,4,21,2017,7,2
"M","Yes",2,"Office Supplies",12.96,2,21,2017,7,2
"M","Yes",2,"Technology",234.95,5,21,2017,7,3
"M","Yes",2,"Office Supplies",221.024,2,21,2017,11,2
"M","Yes",2,"Office Supplies",1.392,2,21,2017,12,2
"M","Yes",2,"Technology",55.984,2,65,2015,6,3
"M","Yes",2,"Furniture",129.93,3,65,2015,9,1
"M","Yes",2,"Office Supplies",69.93,7,65,2015,9,2
"M","Yes",2,"Office Supplies",28.85,5,66,2016,10,2
"M","Yes",2,"Office Supplies",93.06,6,66,2016,10,2
"M","Yes",2,"Technology",302.376,3,66,2016,10,3
"M","Yes",2,"Office Supplies",5.904,2,67,2017,5,2
"M","Yes",2,"Technology",54.368,4,67,2017,5,3
"M","Yes",2,"Furniture",219.075,3,68,2017,11,1
"M","Yes",2,"Office Supplies",33.088,4,79,2014,3,2
"M","Yes",2,"Office Supplies",80.98,1,79,2014,3,2
"M","Yes",2,"Technology",82.8,12,79,2014,3,3
"M","Yes",2,"Office Supplies",21.36,2,79,2014,3,2
"M","Yes",2,"Office Supplies",62.048,2,79,2014,3,2
"M","Yes",2,"Office Supplies",19.44,3,81,2016,4,2
"M","Yes",2,"Furniture",194.352,3,81,2016,4,1
"M","Yes",2,"Office Supplies",36.624,3,81,2016,4,2
"M","Yes",2,"Office Supplies",11.68,2,81,2016,10,2
"M","Yes",2,"Furniture",39.96,2,82,2017,5,1
"M","Yes",2,"Furniture",42.624,2,82,2017,5,1
"M","Yes",2,"Furniture",220.96,1,82,2017,5,1
"M","Yes",2,"Technology",95.992,1,82,2017,5,3
"M","Yes",2,"Office Supplies",13.216,4,82,2017,5,2
"F","Yes",4,"Office Supplies",18.84,5,22,2014,3,5
"F","Yes",4,"Furniture",362.25,6,22,2014,3,6
"F","Yes",4,"Furniture",63.552,6,22,2014,3,6
"F","Yes",4,"Office Supplies",129.552,3,22,2014,3,5
"F","Yes",4,"Office Supplies",29.97,3,23,2015,7,5
"F","Yes",4,"Office Supplies",98.352,3,23,2015,7,5
"F","Yes",4,"Furniture",14.91,3,23,2015,8,6
"F","Yes",4,"Office Supplies",15.624,2,24,2016,9,5
"F","Yes",4,"Office Supplies",3.882,2,25,2017,2,5
"F","Yes",4,"Office Supplies",115.296,3,25,2017,2,5
"F","Yes",4,"Office Supplies",30.88,2,25,2017,3,5
"F","Yes",4,"Office Supplies",465.16,2,25,2017,3,5
"F","Yes",4,"Office Supplies",27.12,4,25,2017,3,5
"F","Yes",4,"Technology",67.8,4,25,2017,5,4
"F","Yes",4,"Technology",377.97,3,25,2017,5,4
"F","Yes",4,"Furniture",1628.82,9,25,2017,5,6
"F","Yes",4,"Office Supplies",286.93,7,25,2017,5,5
"F","Yes",4,"Technology",89.97,3,25,2017,9,4
"F","Yes",4,"Technology",383.976,3,25,2017,11,4
"F","Yes",4,"Furniture",1781.682,7,25,2017,11,6
"F","Yes",3,"Technology",177,3,20,2014,10,4
"F","Yes",3,"Office Supplies",79.45,7,20,2014,10,5
"F","Yes",3,"Furniture",1628.82,9,20,2014,10,6
"F","Yes",3,"Technology",447.944,7,20,2014,12,4
"F","Yes",3,"Technology",695.7,2,22,2016,6,4
"F","Yes",3,"Office Supplies",59.2,4,23,2017,5,5
"F","Yes",3,"Office Supplies",4.448,2,23,2017,7,5
"F","Yes",3,"Furniture",276.69,3,23,2017,7,6
"F","Yes",3,"Office Supplies",4.96,4,23,2017,7,5
"F","Yes",3,"Office Supplies",71.92,4,23,2017,7,5
"F","Yes",3,"Furniture",18.84,3,23,2017,7,6
"F","Yes",3,"Technology",140.97,3,23,2017,7,4
"F","Yes",3,"Technology",470.376,3,23,2017,7,4
"F","Yes",3,"Office Supplies",2.064,1,23,2017,11,5
"F","Yes",3,"Office Supplies",21.99,5,23,2017,11,5
"F","Yes",3,"Office Supplies",166.44,3,23,2017,12,5
"M","Yes",4,"Office Supplies",335.72,5,32,2014,3,2
"M","Yes",4,"Technology",251.944,7,32,2014,3,3
"M","Yes",4,"Furniture",127.302,7,32,2014,3,1
"M","Yes",4,"Office Supplies",16.224,2,32,2014,6,2
"M","Yes",4,"Furniture",479.9,5,32,2014,11,1
"M","Yes",4,"Office Supplies",119.56,2,33,2015,6,2
"M","Yes",4,"Office Supplies",140.75,5,33,2015,6,2
"M","Yes",4,"Furniture",899.136,4,33,2015,10,1
"M","Yes",4,"Technology",71.76,6,33,2015,10,3
"M","Yes",4,"Office Supplies",51.84,8,33,2015,10,2
"M","Yes",4,"Furniture",626.352,3,33,2015,10,1
"M","Yes",4,"Office Supplies",19.9,5,33,2015,10,2
"M","Yes",4,"Office Supplies",10.752,4,33,2015,12,2
"M","Yes",4,"Furniture",54.992,14,34,2016,1,1
"M","Yes",4,"Technology",821.3,4,37,2014,3,3
"M","Yes",4,"Technology",22638.48,6,37,2014,3,3
"M","Yes",4,"Office Supplies",21.376,4,37,2014,3,2
"M","Yes",4,"Office Supplies",8.016,3,37,2014,3,2
"M","Yes",4,"Furniture",30.768,2,37,2014,3,1
"M","Yes",4,"Office Supplies",18.936,3,37,2014,3,2
"M","Yes",4,"Furniture",122.352,3,37,2014,3,1
"M","Yes",4,"Office Supplies",3.488,2,39,2015,8,2
"M","Yes",4,"Technology",21.728,4,39,2015,8,3
"M","Yes",4,"Office Supplies",663.072,6,39,2015,8,2
"M","Yes",4,"Office Supplies",99.588,2,39,2015,8,2
"M","Yes",4,"Office Supplies",49.568,2,39,2015,8,2
"M","Yes",4,"Office Supplies",9.96,2,39,2015,12,2
"M","Yes",4,"Furniture",526.45,5,41,2017,7,1
"M","Yes",4,"Office Supplies",7.968,2,41,2017,10,2
"F","Yes",4,"Office Supplies",5.22,2,29,2014,11,5
"F","Yes",4,"Office Supplies",3.008,2,30,2015,12,5
"F","Yes",4,"Office Supplies",231.72,2,31,2016,6,5
"F","Yes",4,"Office Supplies",17.9,5,31,2016,6,5
"F","Yes",4,"Office Supplies",12.48,2,31,2016,6,5
"F","Yes",4,"Office Supplies",841.568,2,31,2016,9,5
"F","Yes",4,"Office Supplies",51.84,10,31,2016,12,5
"F","Yes",4,"Technology",165.6,3,31,2016,12,4
"F","Yes",4,"Furniture",196.45,5,31,2017,4,6
"F","Yes",4,"Furniture",314.352,3,31,2017,5,6
"F","Yes",4,"Office Supplies",27.888,7,31,2017,5,5
"F","Yes",4,"Office Supplies",8.595,5,32,2017,9,5
"F","Yes",4,"Office Supplies",190.896,2,32,2017,9,5
"F","Yes",4,"Furniture",240.744,4,32,2017,10,6
"F","Yes",4,"Furniture",35,4,32,2017,10,6
"F","Yes",4,"Furniture",210.68,2,32,2017,10,6
"F","Yes",4,"Furniture",637.896,3,32,2017,10,6
"F","Yes",4,"Office Supplies",43.44,8,32,2017,10,5
"F","Yes",4,"Office Supplies",2.22,1,32,2017,10,5
"F","Yes",4,"Office Supplies",12.84,3,32,2017,11,5
"M","Yes",4,"Furniture",60.84,3,70,2017,3,1
"M","Yes",4,"Office Supplies",6.37,7,71,2017,6,2
"M","Yes",4,"Technology",595,5,71,2017,10,3
"M","Yes",4,"Office Supplies",79.872,3,71,2017,10,2
"F","Yes",4,"Furniture",853.092,6,42,2014,8,6
"F","Yes",4,"Office Supplies",14.624,2,44,2016,9,5
"F","Yes",4,"Office Supplies",295.4,5,44,2016,9,5
"F","Yes",4,"Furniture",8.856,3,45,2017,6,6
"F","Yes",4,"Furniture",1212.96,7,45,2017,6,6
"F","Yes",4,"Office Supplies",18.54,2,45,2017,6,5
"F","Yes",4,"Office Supplies",63.312,3,45,2017,10,5
"F","Yes",4,"Office Supplies",96.784,4,45,2017,10,5
"F","Yes",4,"Furniture",10.476,3,45,2017,10,6
"F","Yes",4,"Office Supplies",2.388,2,45,2017,11,5
"F","Yes",4,"Office Supplies",243.992,7,45,2017,11,5
"M","Yes",4,"Furniture",127.869,3,27,2014,5,1
"M","Yes",4,"Technology",333.576,3,27,2014,11,3
"M","Yes",4,"Office Supplies",19.194,7,28,2015,5,2
"M","Yes",4,"Office Supplies",121.792,4,28,2015,5,2
"M","Yes",4,"Office Supplies",5.16,3,28,2015,7,2
"M","Yes",4,"Furniture",1044.63,3,28,2015,9,1
"M","Yes",4,"Furniture",599.292,6,29,2016,10,1
"M","Yes",4,"Technology",40.68,3,29,2016,12,3
"M","Yes",4,"Furniture",419.136,4,29,2017,1,1
"M","Yes",4,"Technology",53.982,3,29,2017,3,3
"M","Yes",4,"Office Supplies",1.908,2,30,2017,9,2
"M","No",1,"Office Supplies",49.792,8,51,2014,4,2
"M","No",1,"Office Supplies",6.72,4,52,2015,8,2
"M","No",1,"Furniture",1004.976,6,52,2015,8,1
"M","Yes",4,"Office Supplies",174.95,5,36,2014,4,2
"M","Yes",4,"Office Supplies",826,5,36,2014,4,2
"M","Yes",4,"Office Supplies",19.9,1,36,2014,9,2
"M","Yes",4,"Furniture",70.71,1,36,2014,9,1
"M","Yes",4,"Office Supplies",13.36,2,37,2015,2,2
"M","Yes",4,"Office Supplies",41.72,5,37,2015,2,2
"M","Yes",4,"Office Supplies",11.52,5,37,2015,2,2
"M","Yes",4,"Office Supplies",541.44,6,37,2015,2,2
"M","Yes",4,"Office Supplies",19.44,3,37,2015,2,2
"M","Yes",4,"Technology",125.944,7,37,2015,6,3
"M","Yes",4,"Office Supplies",62.8,4,38,2015,11,2
"M","Yes",4,"Office Supplies",123.92,5,38,2016,5,2
"M","Yes",4,"Office Supplies",16.45,5,39,2016,11,2
"M","Yes",4,"Furniture",19.92,4,39,2016,11,1
"M","Yes",4,"Office Supplies",542.94,3,39,2017,8,2
"M","Yes",4,"Furniture",54.92,4,39,2017,8,1
"M","Yes",4,"Furniture",25.16,2,39,2017,9,1
"M","Yes",4,"Technology",126.56,4,39,2017,9,3
"M","Yes",4,"Office Supplies",16.272,3,40,2017,11,2
"M","No",1,"Office Supplies",29.9,5,60,2015,12,2
"M","No",1,"Technology",2249.91,9,60,2015,12,3
"M","No",1,"Furniture",1053.164,4,60,2015,12,1
"M","No",1,"Office Supplies",60.144,6,61,2016,10,2
"M","No",1,"Furniture",31.4,5,61,2016,10,1
"M","No",1,"Technology",191.976,3,62,2017,11,3
"M","No",1,"Technology",499.168,4,62,2017,11,3
"F","Yes",4,"Office Supplies",8.16,5,21,2014,7,5
"F","Yes",4,"Technology",1023.936,8,21,2014,7,4
"F","Yes",4,"Office Supplies",9.24,1,21,2014,7,5
"F","Yes",4,"Technology",479.04,10,21,2014,7,4
"F","Yes",4,"Furniture",411.332,4,22,2015,9,6
"F","Yes",4,"Office Supplies",28.752,6,22,2015,9,5
"F","Yes",4,"Furniture",293.199,3,22,2015,9,6
"F","Yes",4,"Office Supplies",7.824,1,22,2015,9,5
"F","Yes",4,"Furniture",170.072,4,22,2015,9,6
"F","Yes",4,"Office Supplies",6.912,3,23,2015,12,5
"F","Yes",4,"Office Supplies",106.96,2,23,2015,12,5
"F","Yes",4,"Office Supplies",21.56,7,23,2015,12,5
"F","Yes",4,"Office Supplies",65.17,7,23,2016,5,5
"F","Yes",4,"Office Supplies",14.62,2,23,2016,5,5
"F","Yes",4,"Furniture",173.24,4,23,2016,5,6
"F","Yes",4,"Furniture",405.86,7,24,2016,12,6
"F","Yes",4,"Furniture",680.01,3,24,2016,12,6
"F","Yes",4,"Furniture",314.352,3,24,2017,5,6
"F","Yes",4,"Office Supplies",4.608,2,24,2017,5,5
"F","Yes",4,"Furniture",108.4,5,24,2017,9,6
"F","Yes",4,"Office Supplies",177.55,5,24,2017,9,5
"F","Yes",4,"Office Supplies",166.44,3,77,2014,9,5
"F","Yes",4,"Furniture",785.88,6,77,2014,9,6
"F","Yes",4,"Office Supplies",26.2,2,77,2014,9,5
"F","Yes",4,"Office Supplies",1325.85,5,77,2014,9,5
"F","Yes",4,"Furniture",97.424,2,78,2015,12,6
"F","Yes",4,"Technology",246.168,3,78,2015,12,4
"F","Yes",4,"Office Supplies",36.48,6,78,2016,2,5
"F","Yes",4,"Office Supplies",243.88,5,79,2016,7,5
"F","Yes",4,"Office Supplies",360.38,2,80,2017,7,5
"F","Yes",4,"Office Supplies",13.56,2,80,2017,7,5
"M","Yes",4,"Office Supplies",7.68,5,66,2014,9,2
"M","Yes",4,"Furniture",129.92,5,66,2014,10,1
"M","Yes",4,"Office Supplies",52.76,2,69,2017,7,2
"M","Yes",4,"Office Supplies",63.84,8,69,2017,8,2
"M","Yes",4,"Technology",347.97,3,69,2017,8,3
"M","Yes",4,"Office Supplies",37.008,6,69,2017,8,2
"M","Yes",2,"Office Supplies",21.56,7,14,2014,5,2
"M","Yes",2,"Furniture",8.544,2,14,2014,9,1
"M","Yes",2,"Furniture",254.744,7,14,2015,1,1
"M","Yes",2,"Office Supplies",124.608,4,16,2016,6,2
"M","Yes",2,"Office Supplies",7.56,3,16,2016,6,2
"M","Yes",2,"Office Supplies",11.952,3,16,2016,9,2
"M","Yes",2,"Furniture",28,4,16,2016,9,1
"M","Yes",2,"Office Supplies",12.201,7,16,2016,9,2
"M","Yes",4,"Office Supplies",59.2,5,32,2014,3,2
"M","Yes",4,"Furniture",32.952,3,32,2014,3,1
"M","Yes",4,"Furniture",218.376,3,32,2014,3,1
"M","Yes",4,"Furniture",1325.76,6,32,2014,12,1
"M","Yes",4,"Furniture",572.16,3,32,2014,12,1
"M","Yes",4,"Office Supplies",772.68,4,34,2016,12,2
"M","Yes",4,"Furniture",257.568,2,35,2017,3,1
"M","Yes",4,"Technology",119.96,4,35,2017,3,3
"M","Yes",4,"Furniture",18.28,2,35,2017,4,1
"M","Yes",4,"Office Supplies",60.12,9,35,2017,7,2
"M","Yes",4,"Furniture",145.764,2,35,2017,10,1
"F","Yes",4,"Office Supplies",6.12,3,34,2014,3,5
"F","Yes",4,"Furniture",1184.72,4,34,2014,3,6
"F","Yes",4,"Technology",239.976,3,34,2014,9,4
"F","Yes",4,"Furniture",63.94,1,36,2016,9,6
"F","Yes",4,"Office Supplies",60.6,5,36,2016,9,5
"F","Yes",4,"Office Supplies",22.72,4,36,2016,9,5
"F","Yes",4,"Office Supplies",176.04,4,37,2017,3,5
"F","Yes",4,"Office Supplies",16.02,9,37,2017,3,5
"F","Yes",4,"Office Supplies",185.92,4,37,2017,3,5
"F","Yes",4,"Technology",211.168,4,37,2017,3,4
"F","Yes",4,"Technology",479.984,2,37,2017,3,4
"F","Yes",4,"Office Supplies",146.86,7,37,2017,4,5
"F","Yes",4,"Office Supplies",36.56,4,37,2017,4,5
"F","Yes",4,"Office Supplies",6.912,3,39,2014,4,5
"F","Yes",4,"Office Supplies",27.096,3,39,2014,4,5
"F","Yes",4,"Office Supplies",177.568,2,39,2014,4,5
"F","Yes",4,"Furniture",24.64,4,40,2015,9,6
"F","Yes",4,"Office Supplies",11.68,2,40,2015,9,5
"F","Yes",4,"Office Supplies",16.9,2,40,2015,9,5
"F","Yes",4,"Furniture",24.4,2,40,2015,9,6
"F","Yes",4,"Furniture",207,3,40,2015,11,6
"F","Yes",4,"Technology",39,3,40,2015,12,4
"F","Yes",4,"Office Supplies",12.6,4,40,2015,12,5
"F","Yes",4,"Furniture",211.96,2,41,2016,5,6
"F","Yes",4,"Furniture",195.184,1,41,2016,7,6
"F","Yes",4,"Furniture",241.92,4,41,2016,8,6
"F","Yes",4,"Furniture",163.88,4,41,2016,8,6
"F","Yes",4,"Office Supplies",3.486,2,41,2016,8,5
"F","Yes",4,"Office Supplies",10.584,7,41,2016,8,5
"F","Yes",4,"Office Supplies",9.392,2,41,2016,12,5
"F","Yes",4,"Office Supplies",9.328,1,41,2016,12,5
"F","Yes",4,"Furniture",127.95,3,42,2017,4,6
"F","Yes",4,"Office Supplies",46.96,8,42,2017,10,5
"M","Yes",4,"Furniture",232.88,5,26,2014,5,1
"M","Yes",4,"Furniture",90.882,1,27,2015,2,1
"M","Yes",4,"Office Supplies",5.76,2,29,2016,8,2
"M","Yes",4,"Technology",1091.93,7,29,2016,10,3
"M","Yes",4,"Office Supplies",111.96,2,29,2016,10,2
"M","Yes",4,"Office Supplies",115.84,8,29,2016,12,2
"M","Yes",4,"Technology",197.97,3,29,2016,12,3
"M","Yes",4,"Office Supplies",64.384,1,29,2017,3,2
"M","Yes",4,"Office Supplies",19.44,3,29,2017,6,2
"M","Yes",4,"Furniture",126.3,3,29,2017,6,1
"M","Yes",4,"Technology",1287.45,5,29,2017,6,3
"M","Yes",4,"Office Supplies",13.76,2,30,2017,8,2
"M","Yes",4,"Office Supplies",96.36,6,30,2017,11,2
"F","Yes",4,"Technology",263.96,5,25,2014,6,4
"F","Yes",4,"Office Supplies",71.632,11,25,2014,6,5
"F","Yes",4,"Office Supplies",9.328,1,25,2014,6,5
"F","Yes",4,"Furniture",351.216,3,25,2014,7,6
"F","Yes",4,"Technology",225.576,3,26,2015,6,4
"F","Yes",4,"Office Supplies",64.68,7,26,2015,8,5
"F","Yes",4,"Technology",479.988,2,26,2015,11,4
"F","Yes",4,"Office Supplies",251.52,6,27,2016,4,5
"F","Yes",4,"Technology",99.99,1,27,2016,4,4
"F","Yes",4,"Office Supplies",1793.98,2,27,2016,12,5
"F","Yes",4,"Technology",2575.944,7,27,2016,12,4
"F","Yes",4,"Office Supplies",45.36,7,27,2016,12,5
"F","Yes",4,"Technology",254.24,7,27,2016,12,4
"F","Yes",4,"Office Supplies",9.856,4,28,2017,9,5
"M","Yes",4,"Furniture",131.376,6,82,2015,10,1
"M","Yes",4,"Office Supplies",5.344,1,82,2015,10,2
"M","Yes",4,"Furniture",261.96,2,83,2016,11,1
"M","Yes",4,"Furniture",731.94,3,83,2016,11,1
"M","Yes",4,"Office Supplies",18.16,2,83,2017,1,2
"M","Yes",4,"Office Supplies",39.48,1,75,2014,7,2
"M","Yes",4,"Furniture",20.94,3,76,2015,7,1
"M","Yes",4,"Office Supplies",135.09,9,76,2015,7,2
"M","Yes",4,"Technology",279.86,14,76,2015,7,3
"M","Yes",4,"Office Supplies",90.06,6,76,2015,7,2
"M","Yes",4,"Technology",47.97,3,77,2016,8,3
"F","Yes",2,"Office Supplies",3.928,1,17,2014,1,5
"F","Yes",2,"Office Supplies",9.555,5,20,2016,9,5
"F","Yes",2,"Office Supplies",9.84,3,20,2016,12,5
"F","Yes",2,"Furniture",47.94,3,21,2017,9,6
"M","Yes",4,"Technology",86.376,3,56,2014,6,3
"M","Yes",4,"Technology",415.968,4,58,2015,11,3
"M","Yes",4,"Office Supplies",304.9,5,58,2015,11,2
"M","Yes",4,"Furniture",80.96,4,58,2015,11,1
"M","Yes",4,"Office Supplies",777.21,7,58,2015,11,2
"M","Yes",4,"Office Supplies",32.4,5,58,2015,11,2
"M","Yes",4,"Furniture",225.568,2,58,2015,11,1
"M","Yes",4,"Furniture",36.6,3,58,2015,11,1
"M","Yes",4,"Furniture",25.176,3,58,2016,5,1
"M","Yes",4,"Furniture",5.584,2,58,2016,5,1
"M","Yes",4,"Office Supplies",1297.368,9,58,2016,5,2
"M","Yes",4,"Furniture",31.984,2,45,2014,9,1
"M","Yes",4,"Furniture",67.36,2,46,2015,4,1
"M","Yes",4,"Furniture",54.528,3,46,2015,4,1
"M","Yes",4,"Technology",158.376,3,46,2015,12,3
"M","Yes",4,"Office Supplies",17.12,4,48,2017,8,2
"M","Yes",4,"Technology",431.968,4,48,2017,8,3
"M","Yes",4,"Furniture",129.92,4,48,2017,8,1
"M","Yes",4,"Furniture",568.728,3,48,2017,8,1
"M","Yes",4,"Office Supplies",117.144,9,48,2017,8,2
"M","Yes",4,"Office Supplies",203.52,3,48,2017,8,2
"M","Yes",4,"Office Supplies",51.75,5,48,2017,8,2
"M","Yes",4,"Office Supplies",7.78,1,48,2017,11,2
"F","Yes",4,"Furniture",19.52,2,56,2014,7,6
"F","Yes",4,"Office Supplies",9.81,5,56,2014,7,5
"F","Yes",4,"Furniture",213.216,3,56,2014,7,6
"F","Yes",4,"Furniture",210.68,2,57,2015,9,6
"F","Yes",4,"Office Supplies",78.8,1,57,2015,9,5
"F","Yes",4,"Technology",19.99,1,57,2015,9,4
"F","Yes",4,"Office Supplies",772.68,4,57,2015,9,5
"F","Yes",4,"Office Supplies",25.92,5,58,2016,9,5
"F","Yes",4,"Office Supplies",15.808,8,58,2016,9,5
"F","Yes",4,"Office Supplies",10.368,2,58,2016,9,5
"F","Yes",4,"Office Supplies",6.096,2,21,2014,7,5
"F","Yes",4,"Technology",119.85,3,22,2015,3,4
"F","Yes",4,"Office Supplies",30.44,2,22,2015,3,5
"F","Yes",4,"Office Supplies",69.28,2,22,2015,3,5
"F","Yes",4,"Technology",587.97,3,22,2015,3,4
"F","Yes",4,"Office Supplies",364.74,3,23,2016,5,5
"F","Yes",4,"Furniture",47.4,5,23,2016,5,6
"F","Yes",4,"Office Supplies",49.76,4,23,2016,5,5
"F","Yes",4,"Office Supplies",5.56,2,23,2016,5,5
"F","Yes",4,"Office Supplies",629.1,6,23,2016,5,5
"F","Yes",4,"Office Supplies",14.7,5,23,2016,5,5
"F","Yes",4,"Office Supplies",45.36,7,23,2016,5,5
"F","Yes",4,"Technology",125.99,1,23,2016,5,4
"F","Yes",4,"Technology",1499.95,5,23,2016,7,4
"F","Yes",4,"Office Supplies",20.16,7,24,2016,12,5
"F","Yes",4,"Technology",41.6,4,25,2017,11,4
"F","Yes",4,"Office Supplies",23.12,5,25,2017,11,5
"F","Yes",4,"Furniture",113.888,2,25,2017,11,6
"F","Yes",4,"Furniture",113.568,2,25,2017,11,6
"F","Yes",4,"Technology",7.92,2,25,2017,11,4
"F","Yes",4,"Technology",671.984,2,25,2017,11,4
"F","Yes",4,"Technology",139.8,5,71,2014,6,4
"F","Yes",4,"Technology",40.68,3,71,2014,12,4
"F","Yes",4,"Furniture",763.28,5,71,2014,12,6
"F","Yes",4,"Office Supplies",17.94,3,72,2015,4,5
"F","Yes",4,"Furniture",20.104,2,72,2015,8,6
"F","Yes",4,"Office Supplies",3.798,1,72,2015,8,5
"F","Yes",4,"Furniture",7.88,5,72,2015,8,6
"F","Yes",4,"Office Supplies",180.016,1,72,2015,12,5
"F","Yes",4,"Furniture",41.552,2,72,2015,12,6
"F","Yes",4,"Office Supplies",13.12,5,72,2015,12,5
"F","Yes",4,"Furniture",51.588,1,72,2015,12,6
"F","Yes",4,"Office Supplies",93.36,12,73,2016,10,5
"F","Yes",4,"Technology",40.68,3,74,2017,9,4
"F","Yes",4,"Office Supplies",20.736,4,74,2017,10,5
"F","Yes",4,"Furniture",7.168,2,74,2017,10,6
"F","Yes",4,"Office Supplies",11.168,2,74,2017,10,5
"F","Yes",4,"Technology",442.4,7,74,2017,10,4
"F","Yes",4,"Office Supplies",305.01,9,74,2017,11,5
"F","Yes",4,"Furniture",18.7,1,74,2017,11,6
"F","Yes",4,"Office Supplies",20.94,3,58,2014,8,5
"F","Yes",4,"Office Supplies",110.96,2,58,2014,8,5
"F","Yes",4,"Furniture",340.144,7,58,2014,8,6
"F","Yes",4,"Office Supplies",199.74,6,59,2015,9,5
"F","Yes",4,"Office Supplies",88.8,4,59,2015,12,5
"F","Yes",4,"Office Supplies",15.48,3,60,2016,8,5
"F","Yes",4,"Technology",108.576,3,60,2016,8,4
"F","Yes",4,"Office Supplies",19,5,66,2015,7,5
"F","Yes",4,"Office Supplies",75.792,3,68,2017,6,5
"F","Yes",4,"Office Supplies",83.56,4,69,2017,11,5
"F","Yes",4,"Technology",546.06,3,69,2017,11,4
"F","Yes",4,"Office Supplies",269.49,3,69,2017,11,5
"M","Yes",2,"Office Supplies",34.2,5,45,2014,5,2
"M","Yes",2,"Office Supplies",31.68,4,46,2015,8,2
"M","Yes",2,"Office Supplies",10.368,2,46,2015,8,2
"M","Yes",2,"Office Supplies",12.032,8,46,2015,8,2
"M","Yes",2,"Office Supplies",5.768,2,46,2015,8,2
"M","Yes",2,"Furniture",153.568,2,47,2016,1,1
"M","Yes",2,"Furniture",1013.488,7,47,2016,1,1
"M","Yes",2,"Office Supplies",54.9,5,48,2017,4,2
"M","Yes",2,"Office Supplies",19.56,5,48,2017,6,2
"M","Yes",2,"Office Supplies",7.56,3,48,2017,7,2
"M","Yes",2,"Office Supplies",24.56,2,48,2017,7,2
"M","Yes",2,"Office Supplies",12.96,2,48,2017,7,2
"M","Yes",2,"Office Supplies",1.08,2,48,2017,7,2
"M","Yes",2,"Office Supplies",10.44,5,48,2017,11,2
"M","Yes",2,"Office Supplies",18.336,4,48,2017,11,2
"M","Yes",2,"Furniture",24.048,9,48,2017,11,1
"M","Yes",4,"Furniture",10.68,4,28,2014,8,1
"M","Yes",4,"Office Supplies",17.34,3,28,2014,8,2
"M","Yes",4,"Office Supplies",3.38,1,28,2014,8,2
"M","Yes",4,"Furniture",182.352,3,28,2014,12,1
"M","Yes",4,"Office Supplies",118.16,2,28,2014,12,2
"M","Yes",4,"Office Supplies",12.96,2,28,2015,1,2
"M","Yes",4,"Furniture",53.34,3,28,2015,1,1
"M","Yes",4,"Office Supplies",32.96,2,28,2015,1,2
"M","Yes",4,"Office Supplies",14.952,2,28,2015,2,2
"M","Yes",4,"Technology",323.982,3,28,2015,2,3
"M","Yes",4,"Office Supplies",2.286,2,28,2015,2,2
"M","Yes",4,"Office Supplies",14.352,3,28,2015,2,2
"M","Yes",4,"Technology",71.976,3,28,2015,2,3
"M","Yes",4,"Office Supplies",47.82,3,29,2015,5,2
"M","Yes",4,"Office Supplies",13.05,5,29,2015,5,2
"M","Yes",4,"Office Supplies",12.39,3,29,2015,5,2
"M","Yes",4,"Office Supplies",11.952,3,29,2015,7,2
"M","Yes",4,"Office Supplies",15.552,3,29,2015,7,2
"M","Yes",4,"Office Supplies",95.952,3,30,2016,9,2
"M","Yes",4,"Office Supplies",3.204,2,30,2016,9,2
"M","Yes",4,"Technology",479.984,2,30,2017,3,3
