"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth","pam_fit2$clustering"
"28795","F","Yes",4,"Office Supplies",45.36,7,"(7.2e+03,7.4e+03]",24,2016,5,5
"28796","F","Yes",4,"Office Supplies",364.74,3,"(6.4e+03,6.6e+03]",24,2016,5,5
"28797","F","Yes",4,"Technology",1499.95,5,"(7.6e+03,7.8e+03]",24,2016,7,4
"28798","F","Yes",4,"Furniture",113.888,2,"(6.2e+03,6.4e+03]",25,2017,11,6
"28799","F","Yes",4,"Technology",41.6,4,"(7.6e+03,7.8e+03]",25,2017,11,4
"28800","F","Yes",4,"Technology",119.85,3,"(7.6e+03,7.8e+03]",23,2015,3,4
"28801","F","Yes",4,"Office Supplies",6.096,2,"(6.8e+03,7e+03]",22,2014,7,5
"28802","F","Yes",4,"Furniture",113.568,2,"(6.2e+03,6.4e+03]",25,2017,11,6
"28803","F","Yes",4,"Furniture",47.4,5,"(6.2e+03,6.4e+03]",24,2016,5,6
"28804","F","Yes",4,"Technology",125.99,1,"(7.8e+03,8e+03]",24,2016,5,4
"28805","F","Yes",4,"Office Supplies",30.44,2,"(6.6e+03,6.8e+03]",23,2015,3,5
"28806","F","Yes",4,"Office Supplies",629.1,6,"(7e+03,7.2e+03]",24,2016,5,5
"28807","F","Yes",4,"Technology",587.97,3,"(7.8e+03,8e+03]",23,2015,3,3
"28808","F","Yes",4,"Office Supplies",23.12,5,"(7.2e+03,7.4e+03]",25,2017,11,5
"28809","F","Yes",4,"Technology",671.984,2,"(7.8e+03,8e+03]",25,2017,11,4
"28810","F","Yes",4,"Office Supplies",5.56,2,"(6.6e+03,6.8e+03]",24,2016,5,5
"28811","F","Yes",4,"Office Supplies",20.16,7,"(7e+03,7.2e+03]",24,2016,12,5
"28812","F","Yes",4,"Office Supplies",49.76,4,"(7.4e+03,7.6e+03]",24,2016,5,5
"28813","F","Yes",4,"Office Supplies",14.7,5,"(6.6e+03,6.8e+03]",24,2016,5,5
"28814","F","Yes",4,"Office Supplies",69.28,2,"(6.8e+03,7e+03]",23,2015,3,5
"28815","F","Yes",4,"Technology",7.92,2,"(7.8e+03,8e+03]",25,2017,11,4
"28816","M","Yes",2,"Office Supplies",43.92,5,"(6.8e+03,7e+03]",47,2017,6,2
"28817","M","Yes",2,"Office Supplies",73.28,4,"(6.4e+03,6.6e+03]",45,2015,3,2
"28818","M","Yes",2,"Furniture",375.4575,3,"(6.4e+03,6.6e+03]",45,2015,11,1
"28819","M","Yes",2,"Office Supplies",55.984,2,"(6.6e+03,6.8e+03]",44,2014,10,2
"28820","M","Yes",2,"Office Supplies",7.152,3,"(6.6e+03,6.8e+03]",45,2015,8,2
"28821","M","Yes",2,"Office Supplies",102.72,3,"(6.8e+03,7e+03]",47,2017,8,2
"28822","M","Yes",2,"Office Supplies",25.344,6,"(7.2e+03,7.4e+03]",47,2017,6,2
"28823","M","Yes",2,"Technology",83.976,3,"(7.6e+03,7.8e+03]",45,2015,11,3
"28824","M","Yes",2,"Office Supplies",17.34,3,"(7.2e+03,7.4e+03]",46,2016,5,2
"28825","M","Yes",2,"Office Supplies",272.94,3,"(7.4e+03,7.6e+03]",47,2017,6,2
"28826","M","Yes",2,"Technology",142.488,3,"(7.6e+03,7.8e+03]",44,2014,10,3
"28827","M","Yes",2,"Technology",84.95,5,"(7.8e+03,8e+03]",47,2017,3,3
"28828","M","Yes",2,"Office Supplies",14.48,5,"(7e+03,7.2e+03]",44,2014,10,2
"28829","F","Yes",4,"Technology",139.8,5,"(7.6e+03,7.8e+03]",71,2014,6,4
"28830","F","Yes",4,"Furniture",41.552,2,"(6.2e+03,6.4e+03]",72,2015,12,6
"28831","F","Yes",4,"Office Supplies",20.736,4,"(7.2e+03,7.4e+03]",74,2017,10,5
"28832","F","Yes",4,"Office Supplies",305.01,9,"(7.4e+03,7.6e+03]",74,2017,11,5
"28833","F","Yes",4,"Office Supplies",13.12,5,"(6.6e+03,6.8e+03]",72,2015,12,5
"28834","F","Yes",4,"Furniture",51.588,1,"(6.4e+03,6.6e+03]",72,2015,12,6
"28835","F","Yes",4,"Furniture",18.7,1,"(6.2e+03,6.4e+03]",74,2017,11,6
"28836","F","Yes",4,"Technology",442.4,7,"(7.6e+03,7.8e+03]",74,2017,10,4
"28837","F","Yes",4,"Office Supplies",93.36,12,"(7e+03,7.2e+03]",73,2016,10,5
"28838","F","Yes",4,"Office Supplies",11.168,2,"(7.4e+03,7.6e+03]",74,2017,10,5
"28839","F","Yes",4,"Furniture",20.104,2,"(6.2e+03,6.4e+03]",72,2015,8,6
"28840","F","Yes",4,"Furniture",7.168,2,"(6.4e+03,6.6e+03]",74,2017,10,6
"28841","F","Yes",4,"Furniture",7.88,5,"(6.2e+03,6.4e+03]",72,2015,8,6
"28842","F","Yes",4,"Technology",40.68,3,"(7.6e+03,7.8e+03]",71,2014,12,4
"28843","F","Yes",4,"Office Supplies",17.94,3,"(7.4e+03,7.6e+03]",72,2015,4,5
"28844","F","Yes",4,"Technology",40.68,3,"(7.6e+03,7.8e+03]",74,2017,9,4
"28845","F","Yes",4,"Office Supplies",180.016,1,"(7.4e+03,7.6e+03]",72,2015,12,5
"28846","F","Yes",4,"Office Supplies",3.798,1,"(6.6e+03,6.8e+03]",72,2015,8,5
"28847","F","Yes",4,"Furniture",763.28,5,"(6.2e+03,6.4e+03]",71,2014,12,6
"28848","M","Yes",4,"Office Supplies",29.9,5,"(7.2e+03,7.4e+03]",42,2017,2,2
"28849","M","Yes",4,"Office Supplies",4.536,7,"(6.8e+03,7e+03]",40,2015,6,2
"28850","M","Yes",4,"Office Supplies",171.04,4,"(7.4e+03,7.6e+03]",41,2016,6,2
"28851","M","Yes",4,"Office Supplies",762.594,3,"(6.8e+03,7e+03]",42,2017,9,2
"28852","M","Yes",4,"Office Supplies",111.04,4,"(6.4e+03,6.6e+03]",40,2015,9,2
"28853","M","Yes",4,"Office Supplies",11.952,3,"(7.2e+03,7.4e+03]",40,2015,6,2
"28854","M","Yes",4,"Office Supplies",9.156,2,"(6.8e+03,7e+03]",40,2015,6,2
"28855","M","Yes",4,"Furniture",8.92,4,"(6.2e+03,6.4e+03]",40,2015,9,1
"28856","M","Yes",4,"Furniture",75.36,5,"(6.4e+03,6.6e+03]",40,2015,6,1
"28857","M","Yes",4,"Office Supplies",368.91,9,"(7e+03,7.2e+03]",41,2016,6,2
"28858","M","Yes",4,"Office Supplies",19.46,7,"(6.6e+03,6.8e+03]",40,2015,11,2
"28859","M","Yes",4,"Office Supplies",38.88,6,"(7e+03,7.2e+03]",40,2015,9,2
"28860","M","Yes",4,"Office Supplies",209.6,4,"(6.8e+03,7e+03]",40,2015,9,2
"28861","M","Yes",4,"Office Supplies",31.05,3,"(7e+03,7.2e+03]",40,2015,9,2
"28862","M","Yes",4,"Office Supplies",8.02,1,"(6.6e+03,6.8e+03]",41,2016,6,2
"28863","F","Yes",4,"Office Supplies",88.8,4,"(7.4e+03,7.6e+03]",59,2015,12,5
"28864","F","Yes",4,"Office Supplies",15.48,3,"(7.2e+03,7.4e+03]",60,2016,8,5
"28865","F","Yes",4,"Office Supplies",199.74,6,"(7.4e+03,7.6e+03]",59,2015,9,5
"28866","F","Yes",4,"Office Supplies",20.94,3,"(7e+03,7.2e+03]",58,2014,8,5
"28867","F","Yes",4,"Office Supplies",110.96,2,"(7e+03,7.2e+03]",58,2014,8,5
"28868","F","Yes",4,"Technology",108.576,3,"(7.8e+03,8e+03]",60,2016,8,4
"28869","F","Yes",4,"Furniture",340.144,7,"(6.2e+03,6.4e+03]",58,2014,8,6
"28870","F","Yes",4,"Office Supplies",13.92,3,"(6.6e+03,6.8e+03]",39,2014,6,5
"28871","F","Yes",4,"Office Supplies",106.8,10,"(6.6e+03,6.8e+03]",40,2015,8,5
"28872","F","Yes",4,"Technology",843.9,2,"(7.6e+03,7.8e+03]",40,2015,12,4
"28873","F","Yes",4,"Office Supplies",10.72,2,"(6.6e+03,6.8e+03]",39,2014,8,5
"28874","F","Yes",4,"Office Supplies",45.68,2,"(7.2e+03,7.4e+03]",39,2014,12,5
"28875","F","Yes",4,"Technology",113.73,3,"(7.8e+03,8e+03]",39,2014,5,3
"28876","F","Yes",4,"Furniture",614.272,8,"(6.2e+03,6.4e+03]",42,2017,10,6
"28877","F","Yes",4,"Furniture",449.568,2,"(6e+03,6.2e+03]",40,2015,12,6
"28878","F","Yes",4,"Furniture",97.568,2,"(6.2e+03,6.4e+03]",42,2017,10,6
"28879","F","Yes",4,"Technology",659.97,3,"(7.8e+03,8e+03]",39,2014,5,3
"28880","F","Yes",4,"Furniture",603.92,5,"(6.2e+03,6.4e+03]",39,2014,12,6
"28881","F","Yes",4,"Furniture",199.98,2,"(6e+03,6.2e+03]",42,2017,10,6
"28882","M","Yes",4,"Technology",543.92,8,"(7.8e+03,8e+03]",55,2017,7,3
"28883","M","Yes",4,"Office Supplies",325.86,2,"(7e+03,7.2e+03]",55,2017,3,2
"28884","M","Yes",4,"Furniture",14.89,1,"(6.2e+03,6.4e+03]",55,2017,7,1
"28885","M","Yes",4,"Furniture",210.008,1,"(6.4e+03,6.6e+03]",55,2017,8,1
"28886","M","Yes",4,"Office Supplies",471.9,6,"(6.4e+03,6.6e+03]",61,2014,6,2
"28887","M","Yes",4,"Office Supplies",191.88,6,"(7.4e+03,7.6e+03]",63,2016,6,2
"28888","M","Yes",4,"Office Supplies",5.04,2,"(7e+03,7.2e+03]",61,2014,11,2
"28889","M","Yes",4,"Furniture",32.952,6,"(6.2e+03,6.4e+03]",61,2014,12,1
"28890","M","Yes",4,"Office Supplies",30.016,4,"(7.4e+03,7.6e+03]",61,2014,12,2
"28891","M","Yes",4,"Office Supplies",3.52,2,"(6.6e+03,6.8e+03]",61,2014,6,2
"28892","M","Yes",4,"Office Supplies",6.368,2,"(6.8e+03,7e+03]",62,2015,8,2
"28893","M","Yes",4,"Technology",558.4,2,"(7.6e+03,7.8e+03]",62,2015,8,3
"28894","F","Yes",2,"Office Supplies",106.344,7,"(6.6e+03,6.8e+03]",21,2014,12,5
"28895","F","Yes",2,"Office Supplies",25.83,7,"(7e+03,7.2e+03]",23,2016,6,5
"28896","F","Yes",2,"Office Supplies",11.36,2,"(7.2e+03,7.4e+03]",21,2014,12,5
"28897","F","Yes",2,"Office Supplies",23.472,3,"(6.8e+03,7e+03]",21,2014,11,5
"28898","F","Yes",2,"Furniture",66.112,4,"(6.2e+03,6.4e+03]",23,2016,11,6
"28899","F","Yes",2,"Furniture",11.376,3,"(6.2e+03,6.4e+03]",23,2016,11,6
"28900","F","Yes",4,"Office Supplies",83.56,4,"(7.4e+03,7.6e+03]",69,2017,11,5
"28901","F","Yes",4,"Technology",546.06,3,"(7.8e+03,8e+03]",69,2017,11,4
"28902","F","Yes",4,"Office Supplies",269.49,3,"(7.4e+03,7.6e+03]",69,2017,11,5
"28903","F","Yes",4,"Office Supplies",19,5,"(6.8e+03,7e+03]",67,2015,7,5
"28904","F","Yes",4,"Office Supplies",75.792,3,"(6.8e+03,7e+03]",69,2017,6,5
"28905","M","No",1,"Office Supplies",14.352,3,"(6.6e+03,6.8e+03]",29,2015,2,2
"28906","M","No",1,"Technology",479.984,2,"(7.6e+03,7.8e+03]",31,2017,3,4
"28907","M","No",1,"Office Supplies",15.552,3,"(7.2e+03,7.4e+03]",29,2015,7,2
"28908","M","No",1,"Furniture",182.352,3,"(6.4e+03,6.6e+03]",28,2014,12,1
"28909","M","No",1,"Office Supplies",32.96,2,"(6.8e+03,7e+03]",29,2015,1,2
"28910","M","No",1,"Office Supplies",118.16,2,"(7.4e+03,7.6e+03]",28,2014,12,2
"28911","M","No",1,"Furniture",10.68,4,"(6.2e+03,6.4e+03]",28,2014,8,1
"28912","M","No",1,"Office Supplies",47.82,3,"(6.4e+03,6.6e+03]",29,2015,5,2
"28913","M","No",1,"Office Supplies",12.39,3,"(7e+03,7.2e+03]",29,2015,5,2
"28914","M","No",1,"Office Supplies",30.84,5,"(6.8e+03,7e+03]",31,2017,3,2
"28915","M","No",1,"Office Supplies",14.952,2,"(6.8e+03,7e+03]",29,2015,2,2
"28916","M","No",1,"Office Supplies",2.286,2,"(6.8e+03,7e+03]",29,2015,2,2
"28917","M","No",1,"Office Supplies",17.34,3,"(7.2e+03,7.4e+03]",28,2014,8,2
"28918","M","No",1,"Office Supplies",3.38,1,"(7.2e+03,7.4e+03]",28,2014,8,2
"28919","M","No",1,"Furniture",53.34,3,"(6.2e+03,6.4e+03]",29,2015,1,1
"28920","M","No",1,"Technology",323.982,3,"(7.8e+03,8e+03]",29,2015,2,3
"28921","M","No",1,"Office Supplies",95.952,3,"(6.8e+03,7e+03]",30,2016,9,2
"28922","M","No",1,"Technology",71.976,3,"(7.6e+03,7.8e+03]",29,2015,2,3
"28923","M","No",1,"Office Supplies",13.05,5,"(7e+03,7.2e+03]",29,2015,5,2
"28924","M","No",1,"Office Supplies",12.96,2,"(7.2e+03,7.4e+03]",29,2015,1,2
"28925","M","No",1,"Office Supplies",3.204,2,"(6.6e+03,6.8e+03]",30,2016,9,2
"28926","M","No",1,"Office Supplies",11.952,3,"(7e+03,7.2e+03]",29,2015,7,2
"28927","M","Yes",4,"Office Supplies",14.62,2,"(7e+03,7.2e+03]",43,2014,7,2
"28928","M","Yes",4,"Office Supplies",314.088,3,"(7.4e+03,7.6e+03]",45,2016,11,2
"28929","M","Yes",4,"Furniture",44.46,5,"(6.2e+03,6.4e+03]",45,2016,11,1
"28930","M","Yes",4,"Office Supplies",28.792,1,"(6.8e+03,7e+03]",46,2017,11,2
"28931","M","Yes",4,"Office Supplies",4.13,1,"(6.6e+03,6.8e+03]",43,2014,12,2
"28932","M","Yes",4,"Technology",479.97,3,"(7.6e+03,7.8e+03]",43,2014,7,3
"28933","M","Yes",4,"Furniture",1669.6,4,"(6.4e+03,6.6e+03]",46,2017,12,1
"28934","M","Yes",4,"Office Supplies",155.12,5,"(6.8e+03,7e+03]",43,2014,12,2
"28935","M","Yes",4,"Office Supplies",47.3,2,"(6.6e+03,6.8e+03]",43,2014,12,2
"28936","M","Yes",4,"Office Supplies",19.44,3,"(7e+03,7.2e+03]",43,2014,7,2
"28937","M","Yes",4,"Office Supplies",487.984,2,"(6.8e+03,7e+03]",43,2014,12,2
"28938","M","Yes",4,"Office Supplies",6.03,3,"(7e+03,7.2e+03]",46,2017,12,2
"28939","M","Yes",4,"Furniture",133.38,6,"(6.2e+03,6.4e+03]",45,2016,12,1
"28940","M","Yes",4,"Office Supplies",400.8,5,"(6.4e+03,6.6e+03]",46,2017,11,2
"28941","F","No",1,"Office Supplies",7.16,2,"(6.8e+03,7e+03]",79,2016,11,5
"28942","F","No",1,"Office Supplies",121.94,2,"(6.4e+03,6.6e+03]",80,2017,4,5
"28943","F","No",1,"Technology",629.958,7,"(7.8e+03,8e+03]",80,2017,12,4
"28944","F","No",1,"Office Supplies",122.71,7,"(7.4e+03,7.6e+03]",80,2017,4,5
"28945","F","No",1,"Office Supplies",1.641,1,"(6.6e+03,6.8e+03]",80,2017,12,5
"28946","M","Yes",2,"Office Supplies",5.768,2,"(6.4e+03,6.6e+03]",47,2015,8,2
"28947","M","Yes",2,"Office Supplies",1.08,2,"(6.8e+03,7e+03]",49,2017,7,2
"28948","M","Yes",2,"Furniture",24.048,9,"(6.2e+03,6.4e+03]",49,2017,11,1
"28949","M","Yes",2,"Office Supplies",12.032,8,"(7e+03,7.2e+03]",47,2015,8,2
"28950","M","Yes",2,"Office Supplies",18.336,4,"(6.8e+03,7e+03]",49,2017,11,2
"28951","M","Yes",2,"Office Supplies",24.56,2,"(7e+03,7.2e+03]",49,2017,7,2
"28952","M","Yes",2,"Office Supplies",10.368,2,"(7e+03,7.2e+03]",47,2015,8,2
"28953","M","Yes",2,"Office Supplies",19.56,5,"(6.6e+03,6.8e+03]",49,2017,6,2
"28954","M","Yes",2,"Office Supplies",31.68,4,"(7.4e+03,7.6e+03]",47,2015,8,2
"28955","M","Yes",2,"Office Supplies",7.56,3,"(6.6e+03,6.8e+03]",49,2017,7,2
"28956","M","Yes",2,"Office Supplies",12.96,2,"(6.6e+03,6.8e+03]",49,2017,7,2
"28957","M","Yes",2,"Office Supplies",34.2,5,"(7.4e+03,7.6e+03]",46,2014,5,2
"28958","M","Yes",2,"Furniture",153.568,2,"(6.2e+03,6.4e+03]",48,2016,1,1
"28959","M","Yes",2,"Office Supplies",10.44,5,"(7e+03,7.2e+03]",49,2017,11,2
"28960","M","Yes",2,"Office Supplies",54.9,5,"(7.4e+03,7.6e+03]",49,2017,4,2
"28961","M","Yes",2,"Furniture",1013.488,7,"(6e+03,6.2e+03]",48,2016,1,1
"28962","F","Yes",4,"Technology",128.744,7,"(7.8e+03,8e+03]",35,2017,10,4
"28963","F","Yes",4,"Technology",79.92,10,"(7.8e+03,8e+03]",35,2017,10,4
"28964","F","Yes",4,"Office Supplies",52.512,6,"(6.8e+03,7e+03]",33,2015,9,5
"28965","F","Yes",4,"Furniture",890.841,3,"(6.4e+03,6.6e+03]",32,2014,3,6
"28966","F","Yes",4,"Office Supplies",666.248,1,"(7.4e+03,7.6e+03]",33,2015,9,5
"28967","F","Yes",4,"Technology",1115.91,9,"(7.6e+03,7.8e+03]",35,2017,10,4
"28968","F","Yes",4,"Furniture",91.032,3,"(6.2e+03,6.4e+03]",35,2017,7,6
"28969","F","Yes",4,"Office Supplies",36.336,3,"(7.4e+03,7.6e+03]",33,2015,9,5
"28970","F","Yes",3,"Office Supplies",40.68,2,"(7.4e+03,7.6e+03]",17,2014,9,5
"28971","F","Yes",3,"Office Supplies",124.36,2,"(7.4e+03,7.6e+03]",20,2017,12,5
"28972","F","Yes",3,"Technology",389.97,3,"(7.6e+03,7.8e+03]",19,2016,6,4
"28973","F","Yes",3,"Office Supplies",169.45,5,"(7.4e+03,7.6e+03]",17,2014,9,5
"28974","F","Yes",3,"Technology",85.14,3,"(7.6e+03,7.8e+03]",18,2015,4,4
"28975","F","Yes",3,"Office Supplies",14.62,2,"(7e+03,7.2e+03]",19,2016,6,5
"28976","F","Yes",3,"Furniture",18.69,7,"(6.2e+03,6.4e+03]",19,2016,2,6
"28977","F","Yes",3,"Office Supplies",406.6,5,"(6.4e+03,6.6e+03]",18,2015,4,5
"28978","F","Yes",3,"Office Supplies",5.952,1,"(6.6e+03,6.8e+03]",20,2017,8,5
"28979","F","Yes",3,"Furniture",14.136,2,"(6.4e+03,6.6e+03]",19,2016,9,6
"28980","F","Yes",3,"Office Supplies",1332.496,2,"(7.4e+03,7.6e+03]",20,2017,3,5
"28981","F","Yes",3,"Office Supplies",51.016,7,"(6.6e+03,6.8e+03]",17,2014,11,5
"28982","F","Yes",3,"Technology",82.95,5,"(7.4e+03,7.6e+03]",20,2017,11,4
"28983","F","Yes",3,"Office Supplies",36.4,8,"(6.8e+03,7e+03]",19,2016,2,5
"28984","F","Yes",3,"Furniture",601.47,3,"(6.4e+03,6.6e+03]",19,2016,9,6
"28985","F","Yes",3,"Office Supplies",9.584,1,"(6.8e+03,7e+03]",17,2014,4,5
"28986","F","Yes",3,"Technology",21.99,1,"(7.8e+03,8e+03]",18,2015,4,3
"28987","F","Yes",3,"Office Supplies",53.984,14,"(6.8e+03,7e+03]",19,2016,6,5
"28988","F","Yes",3,"Technology",8749.95,5,"(7.6e+03,7.8e+03]",19,2016,2,4
"28989","F","No",1,"Technology",85.9,2,"(7.8e+03,8e+03]",67,2015,3,3
"28990","F","No",1,"Office Supplies",23.92,5,"(7.2e+03,7.4e+03]",69,2017,12,5
"28991","F","No",1,"Technology",255.968,4,"(7.4e+03,7.6e+03]",69,2017,12,4
"28992","F","No",1,"Office Supplies",21.312,6,"(7e+03,7.2e+03]",66,2014,6,5
"28993","F","No",1,"Furniture",54.768,2,"(6.4e+03,6.6e+03]",69,2017,12,6
"28994","F","No",1,"Furniture",239.96,10,"(6.2e+03,6.4e+03]",69,2017,12,6
"28995","F","No",1,"Office Supplies",85.96,7,"(7.2e+03,7.4e+03]",67,2015,12,5
"28996","F","No",1,"Technology",20.8,2,"(7.6e+03,7.8e+03]",67,2015,2,4
"28997","F","No",1,"Office Supplies",27.216,3,"(7.2e+03,7.4e+03]",67,2015,8,5
"28998","F","No",1,"Office Supplies",13.392,3,"(6.6e+03,6.8e+03]",69,2017,12,5
"28999","F","No",1,"Office Supplies",25.92,5,"(7.2e+03,7.4e+03]",66,2014,6,5
"29000","M","Yes",4,"Furniture",61.1,5,"(6.2e+03,6.4e+03]",70,2016,10,1
"29001","M","Yes",4,"Office Supplies",3.762,3,"(6.8e+03,7e+03]",70,2016,2,2
"29002","M","Yes",4,"Office Supplies",34.86,2,"(6.8e+03,7e+03]",70,2016,2,2
"29003","M","Yes",4,"Office Supplies",26.88,6,"(6.4e+03,6.6e+03]",69,2015,2,2
"29004","M","Yes",4,"Furniture",2676.672,9,"(6.2e+03,6.4e+03]",69,2015,12,1
"29005","M","Yes",4,"Office Supplies",10.896,2,"(6.8e+03,7e+03]",69,2015,2,2
"29006","M","Yes",4,"Office Supplies",432.456,3,"(7.4e+03,7.6e+03]",70,2016,2,2
"29007","F","Yes",2,"Furniture",332.94,3,"(6.2e+03,6.4e+03]",42,2014,2,6
"29008","F","Yes",2,"Office Supplies",3.168,3,"(6.6e+03,6.8e+03]",45,2017,12,5
"29009","F","Yes",2,"Office Supplies",39.582,9,"(6.8e+03,7e+03]",45,2017,12,5
"29010","F","Yes",2,"Office Supplies",7.88,1,"(6.6e+03,6.8e+03]",43,2015,11,5
"29011","F","Yes",2,"Furniture",205.666,2,"(6e+03,6.2e+03]",42,2014,3,6
"29012","F","Yes",2,"Furniture",60.89,1,"(6e+03,6.2e+03]",42,2014,2,6
"29013","F","Yes",2,"Office Supplies",10.9,5,"(7e+03,7.2e+03]",43,2015,3,5
"29014","F","Yes",2,"Office Supplies",40.98,5,"(6.8e+03,7e+03]",45,2017,12,5
"29015","F","Yes",2,"Office Supplies",44.688,7,"(7.4e+03,7.6e+03]",45,2017,12,5
"29016","F","Yes",2,"Office Supplies",51.9,3,"(6.8e+03,7e+03]",42,2014,2,5
"29017","F","Yes",2,"Office Supplies",14.94,3,"(7e+03,7.2e+03]",42,2014,2,5
"29018","F","Yes",2,"Furniture",48.896,4,"(6.2e+03,6.4e+03]",45,2017,1,6
"29019","F","Yes",2,"Office Supplies",10.89,1,"(6.4e+03,6.6e+03]",45,2017,11,5
"29020","F","Yes",2,"Technology",27.968,2,"(7.6e+03,7.8e+03]",42,2014,12,4
"29021","F","Yes",2,"Office Supplies",192.16,5,"(7.2e+03,7.4e+03]",45,2017,8,5
"29022","F","Yes",2,"Office Supplies",19.44,3,"(7e+03,7.2e+03]",45,2017,11,5
"29023","F","Yes",2,"Office Supplies",40.41,9,"(6.6e+03,6.8e+03]",45,2017,3,5
"29024","F","Yes",2,"Office Supplies",9.64,2,"(6.8e+03,7e+03]",42,2014,2,5
"29025","F","Yes",2,"Office Supplies",64.96,2,"(7.4e+03,7.6e+03]",42,2014,2,5
"29026","F","Yes",2,"Furniture",17.14,2,"(6.2e+03,6.4e+03]",43,2015,10,6
"29027","F","Yes",2,"Office Supplies",121.6,5,"(6.6e+03,6.8e+03]",45,2017,11,5
"29028","F","Yes",2,"Office Supplies",31.744,2,"(6.6e+03,6.8e+03]",45,2017,12,5
"29029","F","Yes",4,"Office Supplies",107.648,2,"(6.8e+03,7e+03]",76,2014,3,5
"29030","F","Yes",4,"Office Supplies",63.968,2,"(6.8e+03,7e+03]",78,2016,9,5
"29031","F","Yes",4,"Office Supplies",17.712,3,"(6.6e+03,6.8e+03]",78,2016,11,5
"29032","F","Yes",4,"Office Supplies",17.28,6,"(6.6e+03,6.8e+03]",78,2016,11,5
"29033","F","Yes",4,"Furniture",14.73,3,"(6.2e+03,6.4e+03]",77,2015,5,6
"29034","F","Yes",4,"Technology",999.98,2,"(7.6e+03,7.8e+03]",77,2015,12,4
"29035","F","Yes",4,"Office Supplies",7.38,5,"(6.8e+03,7e+03]",77,2015,10,5
"29036","F","Yes",4,"Office Supplies",12.96,2,"(7.2e+03,7.4e+03]",39,2016,1,5
"29037","F","Yes",4,"Furniture",141.96,2,"(6e+03,6.2e+03]",38,2015,3,6
"29038","F","Yes",4,"Office Supplies",2.946,2,"(6.8e+03,7e+03]",38,2015,11,5
"29039","F","Yes",4,"Office Supplies",485.88,6,"(7.4e+03,7.6e+03]",37,2014,9,5
"29040","F","Yes",4,"Furniture",975.92,5,"(6e+03,6.2e+03]",37,2014,9,6
"29041","F","Yes",4,"Furniture",27.414,3,"(6.4e+03,6.6e+03]",38,2015,9,6
"29042","F","Yes",4,"Furniture",517.5,6,"(6e+03,6.2e+03]",38,2015,9,6
"29043","F","Yes",4,"Office Supplies",303.84,8,"(6.4e+03,6.6e+03]",37,2014,9,5
"29044","F","Yes",4,"Office Supplies",5.88,2,"(6.6e+03,6.8e+03]",37,2014,9,5
"29045","F","Yes",4,"Furniture",167.888,7,"(6.2e+03,6.4e+03]",39,2016,3,6
"29046","F","Yes",4,"Office Supplies",55.104,6,"(7e+03,7.2e+03]",38,2015,11,5
"29047","F","Yes",4,"Office Supplies",14.73,3,"(7e+03,7.2e+03]",40,2017,10,5
"29048","F","Yes",4,"Office Supplies",13.96,2,"(7.4e+03,7.6e+03]",38,2015,9,5
"29049","F","Yes",4,"Office Supplies",20.736,4,"(7e+03,7.2e+03]",34,2017,8,5
"29050","F","Yes",4,"Office Supplies",20.16,7,"(6.6e+03,6.8e+03]",34,2017,9,5
"29051","F","Yes",4,"Office Supplies",25.92,4,"(7.2e+03,7.4e+03]",31,2014,8,5
"29052","F","Yes",4,"Furniture",1090.782,7,"(6.4e+03,6.6e+03]",32,2015,7,6
"29053","F","Yes",4,"Office Supplies",88.768,2,"(7.2e+03,7.4e+03]",34,2017,11,5
"29054","F","Yes",4,"Office Supplies",19.44,3,"(7.2e+03,7.4e+03]",32,2015,7,5
"29055","F","Yes",4,"Technology",2309.65,7,"(7.6e+03,7.8e+03]",32,2015,7,4
"29056","F","Yes",4,"Office Supplies",45.92,4,"(7.2e+03,7.4e+03]",31,2014,8,5
"29057","M","Yes",4,"Office Supplies",2.286,2,"(6.8e+03,7e+03]",29,2015,2,2
"29058","M","Yes",4,"Furniture",10.68,4,"(6.2e+03,6.4e+03]",28,2014,8,1
"29059","M","Yes",4,"Office Supplies",12.39,3,"(7e+03,7.2e+03]",29,2015,5,2
"29060","M","Yes",4,"Technology",71.976,3,"(7.6e+03,7.8e+03]",29,2015,2,3
"29061","M","Yes",4,"Office Supplies",32.96,2,"(6.8e+03,7e+03]",29,2015,1,2
"29062","M","Yes",4,"Office Supplies",3.38,1,"(7.2e+03,7.4e+03]",28,2014,8,2
"29063","M","Yes",4,"Office Supplies",30.84,5,"(6.8e+03,7e+03]",31,2017,3,2
"29064","M","Yes",4,"Office Supplies",118.16,2,"(7.4e+03,7.6e+03]",28,2014,12,2
"29065","M","Yes",4,"Office Supplies",15.552,3,"(7.2e+03,7.4e+03]",29,2015,7,2
"29066","M","Yes",4,"Furniture",53.34,3,"(6.2e+03,6.4e+03]",29,2015,1,1
"29067","M","Yes",4,"Office Supplies",13.05,5,"(7e+03,7.2e+03]",29,2015,5,2
"29068","M","Yes",4,"Office Supplies",11.952,3,"(7e+03,7.2e+03]",29,2015,7,2
"29069","M","Yes",4,"Furniture",182.352,3,"(6.4e+03,6.6e+03]",28,2014,12,1
"29070","M","Yes",4,"Technology",323.982,3,"(7.8e+03,8e+03]",29,2015,2,3
"29071","M","Yes",4,"Office Supplies",95.952,3,"(6.8e+03,7e+03]",30,2016,9,2
