ProductCategory,Sales,Quantity,gender,MaritalStatus,Familysize,Prodbin,Age,year,month
Office Supplies,63.9,5,F,Yes,4,5,44,2017,10
Technology,52.99,1,F,Yes,4,10,44,2017,10
Furniture,111.0,2,F,Yes,2,3,13,2014,3
Technology,1279.968,4,F,Yes,2,9,13,2014,3
Office Supplies,1856.19,7,F,Yes,2,8,13,2014,3
Furniture,22.2,6,F,Yes,2,2,14,2015,5
Technology,109.59200000000001,1,F,Yes,2,10,15,2016,1
Office Supplies,56.7,5,F,Yes,2,7,15,2016,1
Technology,377.97,3,F,Yes,2,10,15,2016,6
Furniture,339.92,5,F,Yes,2,1,16,2016,11
Office Supplies,10.527999999999999,4,F,Yes,2,7,16,2016,11
Office Supplies,42.38399999999999,2,F,Yes,2,3,16,2016,11
Office Supplies,11.364,3,F,Yes,2,5,16,2017,4
Office Supplies,82.56,5,F,Yes,2,5,17,2017,9
Technology,284.97,3,F,Yes,2,8,17,2017,9
Office Supplies,11.645999999999999,9,F,Yes,2,4,17,2017,9
Furniture,27.58,2,F,Yes,2,2,17,2017,11
Furniture,585.552,3,F,Yes,4,2,22,2014,6
Office Supplies,50.997,1,F,Yes,4,5,22,2014,11
Office Supplies,76.792,1,F,Yes,4,8,22,2014,11
Technology,539.964,6,F,Yes,4,10,22,2014,11
Furniture,60.312,3,F,Yes,4,2,22,2014,11
Office Supplies,1.944,3,F,Yes,4,5,22,2014,11
Furniture,102.58200000000001,1,F,Yes,4,1,23,2015,9
Office Supplies,20.04,3,F,Yes,4,7,23,2015,9
Technology,280.782,3,F,Yes,4,10,23,2016,3
Technology,31.984,2,F,Yes,4,9,23,2016,3
Office Supplies,99.846,9,F,Yes,4,5,23,2016,4
Office Supplies,8.808,3,F,Yes,4,5,24,2016,9
Furniture,242.136,3,F,Yes,4,2,24,2016,10
Office Supplies,12.39,3,F,Yes,4,3,24,2016,10
Furniture,19.96,2,F,Yes,4,2,24,2016,10
Office Supplies,340.92,3,F,Yes,4,8,24,2016,10
Technology,419.944,7,F,Yes,4,10,24,2017,5
Office Supplies,69.712,2,F,Yes,4,8,25,2017,7
Furniture,8.792,1,F,Yes,4,2,25,2017,7
Office Supplies,11.68,4,F,Yes,4,6,25,2017,10
Furniture,41.96,2,F,Yes,4,2,25,2017,12
Office Supplies,9.45,3,F,Yes,4,6,25,2017,12
Technology,779.796,2,F,Yes,4,10,35,2014,5
Furniture,218.75,2,F,Yes,4,3,35,2014,8
Office Supplies,2.6,1,F,Yes,4,3,35,2014,8
Furniture,120.666,2,F,Yes,4,1,36,2015,10
Office Supplies,33.36,4,F,Yes,4,6,37,2016,11
Office Supplies,13.76,2,F,Yes,4,7,37,2016,11
Office Supplies,496.86,7,F,Yes,4,8,37,2016,11
Furniture,389.97,3,F,Yes,4,1,37,2016,11
Office Supplies,195.104,4,F,Yes,4,3,38,2017,4
Furniture,36.672,3,F,Yes,4,2,38,2017,4
Office Supplies,25.824,6,F,Yes,4,4,38,2017,9
Office Supplies,160.96,2,F,Yes,4,3,38,2017,9
Office Supplies,19.6,5,F,Yes,4,6,38,2017,12
Furniture,68.46,2,F,Yes,4,3,38,2017,12
Technology,377.97,3,M,Yes,2,10,18,2014,9
Technology,485.94,2,M,Yes,2,10,19,2015,12
Office Supplies,37.376,8,M,Yes,2,4,19,2015,12
Furniture,70.686,1,M,Yes,2,2,19,2015,12
Office Supplies,7.86,2,M,Yes,2,6,19,2015,12
Office Supplies,24.448,2,M,Yes,2,5,19,2015,12
Furniture,12.42,3,M,Yes,2,2,20,2016,7
Technology,428.4,3,M,Yes,2,9,20,2016,7
Furniture,24.75,5,M,Yes,2,3,20,2016,7
Office Supplies,87.71,7,M,Yes,2,6,20,2016,7
Office Supplies,69.52,2,M,Yes,2,8,20,2016,7
Technology,20.784000000000002,2,M,Yes,2,9,20,2016,7
Office Supplies,12.815999999999999,3,M,Yes,2,4,20,2016,7
Technology,109.95,1,M,Yes,2,9,20,2016,7
Office Supplies,965.85,5,M,Yes,2,8,20,2016,7
Office Supplies,29.2,5,M,Yes,2,4,20,2016,7
Office Supplies,32.4,5,M,Yes,2,7,20,2016,7
Furniture,23.88,3,M,Yes,2,2,21,2017,7
Office Supplies,26.2,4,M,Yes,2,7,21,2017,7
Office Supplies,12.96,2,M,Yes,2,7,21,2017,7
Technology,234.95,5,M,Yes,2,8,21,2017,7
Office Supplies,221.024,2,M,Yes,2,8,21,2017,11
Office Supplies,1.392,2,M,Yes,2,3,21,2017,12
Technology,55.983999999999995,2,M,Yes,2,10,65,2015,6
Furniture,129.93,3,M,Yes,2,2,65,2015,9
Office Supplies,69.93,7,M,Yes,2,7,65,2015,9
Office Supplies,28.85,5,M,Yes,2,5,66,2016,10
Office Supplies,93.06,6,M,Yes,2,8,66,2016,10
Technology,302.376,3,M,Yes,2,10,66,2016,10
Office Supplies,5.904,2,M,Yes,2,6,67,2017,5
Technology,54.368,4,M,Yes,2,10,67,2017,5
Furniture,219.075,3,M,Yes,2,3,68,2017,11
Office Supplies,33.088,4,M,Yes,2,5,79,2014,3
Office Supplies,80.98,1,M,Yes,2,8,79,2014,3
Technology,82.8,12,M,Yes,2,9,79,2014,3
Office Supplies,21.36,2,M,Yes,2,8,79,2014,3
Office Supplies,62.048,2,M,Yes,2,5,79,2014,3
Office Supplies,19.44,3,M,Yes,2,6,81,2016,4
Furniture,194.352,3,M,Yes,2,1,81,2016,4
Office Supplies,36.624,3,M,Yes,2,5,81,2016,4
Office Supplies,11.68,2,M,Yes,2,4,81,2016,10
Furniture,39.96,2,M,Yes,2,2,82,2017,5
Furniture,42.623999999999995,2,M,Yes,2,1,82,2017,5
Furniture,220.96,1,M,Yes,2,2,82,2017,5
Technology,95.992,1,M,Yes,2,10,82,2017,5
Office Supplies,13.216,4,M,Yes,2,6,82,2017,5
Office Supplies,18.84,5,F,Yes,4,6,22,2014,3
Furniture,362.25,6,F,Yes,4,1,22,2014,3
Furniture,63.552,6,F,Yes,4,2,22,2014,3
Office Supplies,129.55200000000002,3,F,Yes,4,8,22,2014,3
Office Supplies,29.97,3,F,Yes,4,7,23,2015,7
Office Supplies,98.352,3,F,Yes,4,5,23,2015,7
Furniture,14.91,3,F,Yes,4,2,23,2015,8
Office Supplies,15.624,2,F,Yes,4,5,24,2016,9
Office Supplies,3.8819999999999997,2,F,Yes,4,4,25,2017,2
Office Supplies,115.296,3,F,Yes,4,7,25,2017,2
Office Supplies,30.88,2,F,Yes,4,5,25,2017,3
Office Supplies,465.16,2,F,Yes,4,3,25,2017,3
Office Supplies,27.12,4,F,Yes,4,7,25,2017,3
Technology,67.8,4,F,Yes,4,9,25,2017,5
Technology,377.97,3,F,Yes,4,10,25,2017,5
Furniture,1628.82,9,F,Yes,4,1,25,2017,5
Office Supplies,286.93,7,F,Yes,4,6,25,2017,5
Technology,89.97,3,F,Yes,4,8,25,2017,9
Technology,383.976,3,F,Yes,4,9,25,2017,11
Furniture,1781.682,7,F,Yes,4,3,25,2017,11
Technology,177.0,3,F,Yes,3,8,20,2014,10
Office Supplies,79.45,7,F,Yes,3,8,20,2014,10
Furniture,1628.82,9,F,Yes,3,1,20,2014,10
Technology,447.944,7,F,Yes,3,9,20,2014,12
Technology,695.7,2,F,Yes,3,9,22,2016,6
Office Supplies,59.2,4,F,Yes,3,6,23,2017,5
Office Supplies,4.448,2,F,Yes,3,5,23,2017,7
Furniture,276.69,3,F,Yes,3,2,23,2017,7
Office Supplies,4.96,4,F,Yes,3,6,23,2017,7
Office Supplies,71.92,4,F,Yes,3,4,23,2017,7
Furniture,18.84,3,F,Yes,3,2,23,2017,7
Technology,140.97,3,F,Yes,3,8,23,2017,7
Technology,470.376,3,F,Yes,3,10,23,2017,7
Office Supplies,2.064,1,F,Yes,3,4,23,2017,11
Office Supplies,21.99,5,F,Yes,3,5,23,2017,11
Office Supplies,166.44,3,F,Yes,3,6,23,2017,12
Office Supplies,335.72,5,M,Yes,4,5,32,2014,3
Technology,251.94400000000002,7,M,Yes,4,10,32,2014,3
Furniture,127.302,7,M,Yes,4,1,32,2014,3
Office Supplies,16.224,2,M,Yes,4,7,32,2014,6
Furniture,479.9,5,M,Yes,4,2,32,2014,11
Office Supplies,119.56,2,M,Yes,4,5,33,2015,6
Office Supplies,140.75,5,M,Yes,4,3,33,2015,6
Furniture,899.1360000000001,4,M,Yes,4,1,33,2015,10
Technology,71.76,6,M,Yes,4,10,33,2015,10
Office Supplies,51.84,8,M,Yes,4,6,33,2015,10
Furniture,626.352,3,M,Yes,4,1,33,2015,10
Office Supplies,19.9,5,M,Yes,4,4,33,2015,10
Office Supplies,10.752,4,M,Yes,4,5,33,2015,12
Furniture,54.992,14,M,Yes,4,2,34,2016,1
Technology,821.3,4,M,Yes,4,9,37,2014,3
Technology,22638.48,6,M,Yes,4,9,37,2014,3
Office Supplies,21.375999999999998,4,M,Yes,4,7,37,2014,3
Office Supplies,8.016,3,M,Yes,4,4,37,2014,3
Furniture,30.768,2,M,Yes,4,3,37,2014,3
Office Supplies,18.936,3,M,Yes,4,6,37,2014,3
Furniture,122.352,3,M,Yes,4,2,37,2014,3
Office Supplies,3.488,2,M,Yes,4,8,39,2015,8
Technology,21.728,4,M,Yes,4,8,39,2015,8
Office Supplies,663.072,6,M,Yes,4,8,39,2015,8
Office Supplies,99.588,2,M,Yes,4,5,39,2015,8
Office Supplies,49.568000000000005,2,M,Yes,4,7,39,2015,8
Office Supplies,9.96,2,M,Yes,4,7,39,2015,12
Furniture,526.45,5,M,Yes,4,2,41,2017,7
Office Supplies,7.968,2,M,Yes,4,7,41,2017,10
Office Supplies,5.22,2,F,Yes,4,6,29,2014,11
Office Supplies,3.008,2,F,Yes,4,4,30,2015,12
Office Supplies,231.72,2,F,Yes,4,8,31,2016,6
Office Supplies,17.9,5,F,Yes,4,6,31,2016,6
Office Supplies,12.48,2,F,Yes,4,7,31,2016,6
Office Supplies,841.568,2,F,Yes,4,5,31,2016,9
Office Supplies,51.84,10,F,Yes,4,7,31,2016,12
Technology,165.6,3,F,Yes,4,9,31,2016,12
Furniture,196.45,5,F,Yes,4,3,31,2017,4
Furniture,314.35200000000003,3,F,Yes,4,1,31,2017,5
Office Supplies,27.888,7,F,Yes,4,7,31,2017,5
Office Supplies,8.595,5,F,Yes,4,5,32,2017,9
Office Supplies,190.896,2,F,Yes,4,8,32,2017,9
Furniture,240.74400000000003,4,F,Yes,4,3,32,2017,10
Furniture,35.0,4,F,Yes,4,3,32,2017,10
Furniture,210.68,2,F,Yes,4,2,32,2017,10
Furniture,637.896,3,F,Yes,4,3,32,2017,10
Office Supplies,43.44,8,F,Yes,4,7,32,2017,10
Office Supplies,2.22,1,F,Yes,4,3,32,2017,10
Office Supplies,12.84,3,F,Yes,4,4,32,2017,11
Furniture,60.84,3,M,Yes,4,3,70,2017,3
Office Supplies,6.37,7,M,Yes,4,5,71,2017,6
Technology,595.0,5,M,Yes,4,9,71,2017,10
Office Supplies,79.872,3,M,Yes,4,5,71,2017,10
Furniture,853.092,6,F,Yes,4,3,42,2014,8
Office Supplies,14.624,2,F,Yes,4,4,44,2016,9
Office Supplies,295.4,5,F,Yes,4,8,44,2016,9
Furniture,8.856,3,F,Yes,4,2,45,2017,6
Furniture,1212.96,7,F,Yes,4,1,45,2017,6
Office Supplies,18.54,2,F,Yes,4,7,45,2017,6
Office Supplies,63.312,3,F,Yes,4,7,45,2017,10
Office Supplies,96.78399999999999,4,F,Yes,4,4,45,2017,10
Furniture,10.475999999999999,3,F,Yes,4,2,45,2017,10
Office Supplies,2.388,2,F,Yes,4,5,45,2017,11
Office Supplies,243.99200000000002,7,F,Yes,4,8,45,2017,11
Furniture,127.869,3,M,Yes,4,1,27,2014,5
Technology,333.57599999999996,3,M,Yes,4,10,27,2014,11
Office Supplies,19.194000000000003,7,M,Yes,4,4,28,2015,5
Office Supplies,121.792,4,M,Yes,4,3,28,2015,5
Office Supplies,5.16,3,M,Yes,4,4,28,2015,7
Furniture,1044.63,3,M,Yes,4,3,28,2015,9
Furniture,599.2919999999999,6,M,Yes,4,2,29,2016,10
Technology,40.68,3,M,Yes,4,9,29,2016,12
Furniture,419.13599999999997,4,M,Yes,4,1,29,2017,1
Technology,53.982,3,M,Yes,4,10,29,2017,3
Office Supplies,1.9080000000000001,2,M,Yes,4,5,30,2017,9
Office Supplies,49.792,8,M,No,1,6,51,2014,4
Office Supplies,6.72,4,M,No,1,4,52,2015,8
Furniture,1004.9760000000001,6,M,No,1,3,52,2015,8
Office Supplies,174.95,5,M,Yes,4,4,36,2014,4
Office Supplies,826.0,5,M,Yes,4,8,36,2014,4
Office Supplies,19.9,1,M,Yes,4,3,36,2014,9
Furniture,70.71,1,M,Yes,4,2,36,2014,9
Office Supplies,13.36,2,M,Yes,4,7,37,2015,2
Office Supplies,41.72,5,M,Yes,4,5,37,2015,2
Office Supplies,11.52,5,M,Yes,4,4,37,2015,2
Office Supplies,541.44,6,M,Yes,4,3,37,2015,2
Office Supplies,19.44,3,M,Yes,4,6,37,2015,2
Technology,125.944,7,M,Yes,4,10,37,2015,6
Office Supplies,62.8,4,M,Yes,4,8,38,2015,11
Office Supplies,123.92,5,M,Yes,4,3,38,2016,5
Office Supplies,16.45,5,M,Yes,4,7,39,2016,11
Furniture,19.92,4,M,Yes,4,2,39,2016,11
Office Supplies,542.94,3,M,Yes,4,3,39,2017,8
Furniture,54.92,4,M,Yes,4,2,39,2017,8
Furniture,25.16,2,M,Yes,4,2,39,2017,9
Technology,126.56,4,M,Yes,4,10,39,2017,9
Office Supplies,16.272000000000002,3,M,Yes,4,7,40,2017,11
Office Supplies,29.9,5,M,No,1,6,60,2015,12
Technology,2249.91,9,M,No,1,9,60,2015,12
Furniture,1053.164,4,M,No,1,3,60,2015,12
Office Supplies,60.144,6,M,No,1,6,61,2016,10
Furniture,31.4,5,M,No,1,2,61,2016,10
Technology,191.976,3,M,No,1,9,62,2017,11
Technology,499.168,4,M,No,1,10,62,2017,11
Office Supplies,8.16,5,F,Yes,4,5,21,2014,7
Technology,1023.936,8,F,Yes,4,9,21,2014,7
Office Supplies,9.24,1,F,Yes,4,4,21,2014,7
Technology,479.04,10,F,Yes,4,9,21,2014,7
Furniture,411.332,4,F,Yes,4,1,22,2015,9
Office Supplies,28.752,6,F,Yes,4,5,22,2015,9
Furniture,293.199,3,F,Yes,4,1,22,2015,9
Office Supplies,7.824,1,F,Yes,4,5,22,2015,9
Furniture,170.072,4,F,Yes,4,2,22,2015,9
Office Supplies,6.912000000000001,3,F,Yes,4,6,23,2015,12
Office Supplies,106.96,2,F,Yes,4,3,23,2015,12
Office Supplies,21.56,7,F,Yes,4,6,23,2015,12
Office Supplies,65.17,7,F,Yes,4,8,23,2016,5
Office Supplies,14.62,2,F,Yes,4,6,23,2016,5
Furniture,173.24,4,F,Yes,4,2,23,2016,5
Furniture,405.86,7,F,Yes,4,1,24,2016,12
Furniture,680.01,3,F,Yes,4,2,24,2016,12
Furniture,314.35200000000003,3,F,Yes,4,1,24,2017,5
Office Supplies,4.6080000000000005,2,F,Yes,4,6,24,2017,5
Furniture,108.4,5,F,Yes,4,3,24,2017,9
Office Supplies,177.55,5,F,Yes,4,8,24,2017,9
Office Supplies,166.44,3,F,Yes,4,6,77,2014,9
Furniture,785.88,6,F,Yes,4,2,77,2014,9
Office Supplies,26.2,2,F,Yes,4,7,77,2014,9
Office Supplies,1325.85,5,F,Yes,4,8,77,2014,9
Furniture,97.42399999999999,2,F,Yes,4,2,78,2015,12
Technology,246.168,3,F,Yes,4,10,78,2015,12
Office Supplies,36.48,6,F,Yes,4,6,78,2016,2
Office Supplies,243.88,5,F,Yes,4,3,79,2016,7
Office Supplies,360.38,2,F,Yes,4,8,80,2017,7
Office Supplies,13.56,2,F,Yes,4,7,80,2017,7
Office Supplies,7.68,5,M,Yes,4,5,66,2014,9
Furniture,129.92,5,M,Yes,4,2,66,2014,10
Office Supplies,52.76,2,M,Yes,4,7,69,2017,7
Office Supplies,63.84,8,M,Yes,4,8,69,2017,8
Technology,347.97,3,M,Yes,4,10,69,2017,8
Office Supplies,37.008,6,M,Yes,4,5,69,2017,8
Office Supplies,21.56,7,M,Yes,2,6,14,2014,5
Furniture,8.544,2,M,Yes,2,2,14,2014,9
Furniture,254.74400000000003,7,M,Yes,2,2,14,2015,1
Office Supplies,124.60799999999999,4,M,Yes,2,8,16,2016,6
Office Supplies,7.56,3,M,Yes,2,6,16,2016,6
Office Supplies,11.952,3,M,Yes,2,7,16,2016,9
Furniture,28.0,4,M,Yes,2,3,16,2016,9
Office Supplies,12.200999999999999,7,M,Yes,2,5,16,2016,9
Office Supplies,59.2,5,M,Yes,4,6,32,2014,3
Furniture,32.952,3,M,Yes,4,2,32,2014,3
Furniture,218.37599999999998,3,M,Yes,4,1,32,2014,3
Furniture,1325.76,6,M,Yes,4,2,32,2014,12
Furniture,572.16,3,M,Yes,4,1,32,2014,12
Office Supplies,772.68,4,M,Yes,4,8,34,2016,12
Furniture,257.568,2,M,Yes,4,1,35,2017,3
Technology,119.96,4,M,Yes,4,10,35,2017,3
Furniture,18.28,2,M,Yes,4,2,35,2017,4
Office Supplies,60.12,9,M,Yes,4,4,35,2017,7
Furniture,145.764,2,M,Yes,4,2,35,2017,10
Office Supplies,6.12,3,F,Yes,4,5,34,2014,3
Furniture,1184.72,4,F,Yes,4,3,34,2014,3
Technology,239.976,3,F,Yes,4,9,34,2014,9
Furniture,63.94,1,F,Yes,4,3,36,2016,9
Office Supplies,60.6,5,F,Yes,4,5,36,2016,9
Office Supplies,22.72,4,F,Yes,4,8,36,2016,9
Office Supplies,176.04,4,F,Yes,4,3,37,2017,3
Office Supplies,16.02,9,F,Yes,4,4,37,2017,3
Office Supplies,185.92,4,F,Yes,4,5,37,2017,3
Technology,211.168,4,F,Yes,4,9,37,2017,3
Technology,479.98400000000004,2,F,Yes,4,9,37,2017,3
Office Supplies,146.86,7,F,Yes,4,5,37,2017,4
Office Supplies,36.56,4,F,Yes,4,4,37,2017,4
Office Supplies,6.912000000000001,3,F,Yes,4,6,39,2014,4
Office Supplies,27.096,3,F,Yes,4,8,39,2014,4
Office Supplies,177.56799999999998,2,F,Yes,4,8,39,2014,4
Furniture,24.64,4,F,Yes,4,2,40,2015,9
Office Supplies,11.68,2,F,Yes,4,4,40,2015,9
Office Supplies,16.9,2,F,Yes,4,8,40,2015,9
Furniture,24.4,2,F,Yes,4,2,40,2015,9
Furniture,207.0,3,F,Yes,4,1,40,2015,11
Technology,39.0,3,F,Yes,4,9,40,2015,12
Office Supplies,12.6,4,F,Yes,4,6,40,2015,12
Furniture,211.96,2,F,Yes,4,2,41,2016,5
Furniture,195.18400000000003,1,F,Yes,4,1,41,2016,7
Furniture,241.92,4,F,Yes,4,3,41,2016,8
Furniture,163.88,4,F,Yes,4,1,41,2016,8
Office Supplies,3.486,2,F,Yes,4,5,41,2016,8
Office Supplies,10.584000000000001,7,F,Yes,4,6,41,2016,8
Office Supplies,9.392000000000001,2,F,Yes,4,7,41,2016,12
Office Supplies,9.328,1,F,Yes,4,3,41,2016,12
Furniture,127.95,3,F,Yes,4,2,42,2017,4
Office Supplies,46.96,8,F,Yes,4,7,42,2017,10
Furniture,232.88,5,M,Yes,4,2,26,2014,5
Furniture,90.882,1,M,Yes,4,2,27,2015,2
Office Supplies,5.76,2,M,Yes,4,4,29,2016,8
Technology,1091.93,7,M,Yes,4,10,29,2016,10
Office Supplies,111.96,2,M,Yes,4,7,29,2016,10
Office Supplies,115.84,8,M,Yes,4,4,29,2016,12
Technology,197.97,3,M,Yes,4,10,29,2016,12
Office Supplies,64.384,1,M,Yes,4,3,29,2017,3
Office Supplies,19.44,3,M,Yes,4,7,29,2017,6
Furniture,126.3,3,M,Yes,4,2,29,2017,6
Technology,1287.45,5,M,Yes,4,9,29,2017,6
Office Supplies,13.76,2,M,Yes,4,7,30,2017,8
Office Supplies,96.36,6,M,Yes,4,8,30,2017,11
Technology,263.96,5,F,Yes,4,10,25,2014,6
Office Supplies,71.632,11,F,Yes,4,4,25,2014,6
Office Supplies,9.328,1,F,Yes,4,3,25,2014,6
Furniture,351.216,3,F,Yes,4,3,25,2014,7
Technology,225.576,3,F,Yes,4,10,26,2015,6
Office Supplies,64.68,7,F,Yes,4,4,26,2015,8
Technology,479.98800000000006,2,F,Yes,4,9,26,2015,11
Office Supplies,251.52,6,F,Yes,4,5,27,2016,4
Technology,99.99,1,F,Yes,4,9,27,2016,4
Office Supplies,1793.98,2,F,Yes,4,5,27,2016,12
Technology,2575.944,7,F,Yes,4,10,27,2016,12
Office Supplies,45.36,7,F,Yes,4,7,27,2016,12
Technology,254.24,7,F,Yes,4,9,27,2016,12
Office Supplies,9.856,4,F,Yes,4,6,28,2017,9
Furniture,131.376,6,M,Yes,4,3,82,2015,10
Office Supplies,5.343999999999999,1,M,Yes,4,7,82,2015,10
Furniture,261.96,2,M,Yes,4,1,83,2016,11
Furniture,731.94,3,M,Yes,4,1,83,2016,11
Office Supplies,18.16,2,M,Yes,4,8,83,2017,1
Office Supplies,39.48,1,M,Yes,4,3,75,2014,7
Furniture,20.94,3,M,Yes,4,2,76,2015,7
Office Supplies,135.09,9,M,Yes,4,4,76,2015,7
Technology,279.86,14,M,Yes,4,9,76,2015,7
Office Supplies,90.06,6,M,Yes,4,4,76,2015,7
Technology,47.97,3,M,Yes,4,9,77,2016,8
Office Supplies,3.928,1,F,Yes,2,4,17,2014,1
Office Supplies,9.555,5,F,Yes,2,5,20,2016,9
Office Supplies,9.84,3,F,Yes,2,4,20,2016,12
Furniture,47.94,3,F,Yes,2,2,21,2017,9
Technology,86.376,3,M,Yes,4,8,56,2014,6
Technology,415.968,4,M,Yes,4,10,58,2015,11
Office Supplies,304.9,5,M,Yes,4,8,58,2015,11
Furniture,80.96,4,M,Yes,4,2,58,2015,11
Office Supplies,777.21,7,M,Yes,4,8,58,2015,11
Office Supplies,32.4,5,M,Yes,4,7,58,2015,11
Furniture,225.56799999999998,2,M,Yes,4,1,58,2015,11
Furniture,36.6,3,M,Yes,4,2,58,2015,11
Furniture,25.176,3,M,Yes,4,2,58,2016,5
Furniture,5.584,2,M,Yes,4,2,58,2016,5
Office Supplies,1297.368,9,M,Yes,4,8,58,2016,5
Furniture,31.984,2,M,Yes,4,2,45,2014,9
Furniture,67.36,2,M,Yes,4,2,46,2015,4
Furniture,54.528,3,M,Yes,4,2,46,2015,4
Technology,158.376,3,M,Yes,4,10,46,2015,12
Office Supplies,17.12,4,M,Yes,4,3,48,2017,8
Technology,431.968,4,M,Yes,4,10,48,2017,8
Furniture,129.92,4,M,Yes,4,2,48,2017,8
Furniture,568.7280000000001,3,M,Yes,4,3,48,2017,8
Office Supplies,117.14399999999999,9,M,Yes,4,4,48,2017,8
Office Supplies,203.52,3,M,Yes,4,3,48,2017,8
Office Supplies,51.75,5,M,Yes,4,6,48,2017,8
Office Supplies,7.78,1,M,Yes,4,7,48,2017,11
Furniture,19.52,2,F,Yes,4,2,56,2014,7
Office Supplies,9.81,5,F,Yes,4,5,56,2014,7
Furniture,213.21599999999998,3,F,Yes,4,2,56,2014,7
Furniture,210.68,2,F,Yes,4,2,57,2015,9
Office Supplies,78.8,1,F,Yes,4,8,57,2015,9
Technology,19.99,1,F,Yes,4,9,57,2015,9
Office Supplies,772.68,4,F,Yes,4,8,57,2015,9
Office Supplies,25.92,5,F,Yes,4,7,58,2016,9
Office Supplies,15.808,8,F,Yes,4,6,58,2016,9
Office Supplies,10.368,2,F,Yes,4,7,58,2016,9
Office Supplies,6.096,2,F,Yes,4,5,21,2014,7
Technology,119.85,3,F,Yes,4,9,22,2015,3
Office Supplies,30.44,2,F,Yes,4,4,22,2015,3
Office Supplies,69.28,2,F,Yes,4,5,22,2015,3
Technology,587.97,3,F,Yes,4,10,22,2015,3
Office Supplies,364.74,3,F,Yes,4,3,23,2016,5
Furniture,47.4,5,F,Yes,4,2,23,2016,5
Office Supplies,49.76,4,F,Yes,4,8,23,2016,5
Office Supplies,5.56,2,F,Yes,4,4,23,2016,5
Office Supplies,629.1,6,F,Yes,4,6,23,2016,5
Office Supplies,14.7,5,F,Yes,4,4,23,2016,5
Office Supplies,45.36,7,F,Yes,4,7,23,2016,5
Technology,125.99,1,F,Yes,4,10,23,2016,5
Technology,1499.95,5,F,Yes,4,9,23,2016,7
Office Supplies,20.16,7,F,Yes,4,6,24,2016,12
Technology,41.6,4,F,Yes,4,9,25,2017,11
Office Supplies,23.12,5,F,Yes,4,7,25,2017,11
Furniture,113.88799999999999,2,F,Yes,4,2,25,2017,11
Furniture,113.568,2,F,Yes,4,2,25,2017,11
Technology,7.92,2,F,Yes,4,10,25,2017,11
Technology,671.9839999999999,2,F,Yes,4,10,25,2017,11
Technology,139.8,5,F,Yes,4,9,71,2014,6
Technology,40.68,3,F,Yes,4,9,71,2014,12
Furniture,763.28,5,F,Yes,4,2,71,2014,12
Office Supplies,17.94,3,F,Yes,4,8,72,2015,4
Furniture,20.104,2,F,Yes,4,2,72,2015,8
Office Supplies,3.798,1,F,Yes,4,4,72,2015,8
Furniture,7.88,5,F,Yes,4,2,72,2015,8
Office Supplies,180.016,1,F,Yes,4,8,72,2015,12
Furniture,41.552,2,F,Yes,4,2,72,2015,12
Office Supplies,13.12,5,F,Yes,4,4,72,2015,12
Furniture,51.588,1,F,Yes,4,3,72,2015,12
Office Supplies,93.36,12,F,Yes,4,6,73,2016,10
Technology,40.68,3,F,Yes,4,9,74,2017,9
Office Supplies,20.736,4,F,Yes,4,7,74,2017,10
Furniture,7.167999999999999,2,F,Yes,4,3,74,2017,10
Office Supplies,11.168,2,F,Yes,4,8,74,2017,10
Technology,442.4,7,F,Yes,4,9,74,2017,10
Office Supplies,305.01,9,F,Yes,4,8,74,2017,11
Furniture,18.7,1,F,Yes,4,2,74,2017,11
Office Supplies,20.94,3,F,Yes,4,6,58,2014,8
Office Supplies,110.96,2,F,Yes,4,6,58,2014,8
Furniture,340.144,7,F,Yes,4,2,58,2014,8
Office Supplies,199.74,6,F,Yes,4,8,59,2015,9
Office Supplies,88.8,4,F,Yes,4,8,59,2015,12
Office Supplies,15.48,3,F,Yes,4,7,60,2016,8
Technology,108.57600000000001,3,F,Yes,4,10,60,2016,8
Office Supplies,19.0,5,F,Yes,4,5,66,2015,7
Office Supplies,75.792,3,F,Yes,4,5,68,2017,6
Office Supplies,83.56,4,F,Yes,4,8,69,2017,11
Technology,546.06,3,F,Yes,4,10,69,2017,11
Office Supplies,269.49,3,F,Yes,4,8,69,2017,11
Office Supplies,34.2,5,M,Yes,2,8,45,2014,5
Office Supplies,31.68,4,M,Yes,2,8,46,2015,8
Office Supplies,10.368,2,M,Yes,2,6,46,2015,8
Office Supplies,12.032,8,M,Yes,2,6,46,2015,8
Office Supplies,5.768,2,M,Yes,2,3,46,2015,8
Furniture,153.56799999999998,2,M,Yes,2,2,47,2016,1
Furniture,1013.488,7,M,Yes,2,1,47,2016,1
Office Supplies,54.9,5,M,Yes,2,8,48,2017,4
Office Supplies,19.56,5,M,Yes,2,4,48,2017,6
Office Supplies,7.56,3,M,Yes,2,4,48,2017,7
Office Supplies,24.56,2,M,Yes,2,6,48,2017,7
Office Supplies,12.96,2,M,Yes,2,4,48,2017,7
Office Supplies,1.08,2,M,Yes,2,5,48,2017,7
Office Supplies,10.44,5,M,Yes,2,6,48,2017,11
Office Supplies,18.336,4,M,Yes,2,5,48,2017,11
Furniture,24.048000000000002,9,M,Yes,2,2,48,2017,11
Furniture,10.68,4,M,Yes,4,2,28,2014,8
Office Supplies,17.34,3,M,Yes,4,7,28,2014,8
Office Supplies,3.38,1,M,Yes,4,7,28,2014,8
Furniture,182.352,3,M,Yes,4,3,28,2014,12
