"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B35560",2017-09-04,"C14724","PR6912","Office Supplies",25.56,5
"B35560",2017-09-04,"C14724","PR6814","Office Supplies",4.368,2
"B35560",2017-09-04,"C14724","PR7125","Office Supplies",11.52,4
"B35686",2017-09-04,"C14036","PR7575","Technology",19.04,4
"B35667",2017-09-04,"C13566","PR6914","Office Supplies",13.344,6
"B35667",2017-09-04,"C13566","PR6445","Furniture",1478.272,8
"B36185",2017-09-04,"C13038","PR6943","Office Supplies",487.984,2
"B36185",2017-09-04,"C13038","PR7870","Technology",5.56,1
"B36185",2017-09-04,"C13038","PR7494","Office Supplies",217.85,5
"B35684",2017-09-04,"C13735","PR7413","Office Supplies",54.32,4
"B37545",2017-09-04,"C13398","PR7031","Office Supplies",14.82,6
"B40765",2017-09-04,"C13995","PR7574","Technology",91.96,4
"B42483",2017-09-04,"C14362","PR6868","Office Supplies",88.074,7
"B41115",2017-09-04,"C13376","PR6821","Office Supplies",11.808,3
"B42363",2017-09-04,"C12590","PR6223","Furniture",97.184,2
"B42363",2017-09-04,"C12590","PR7147","Office Supplies",10.368,2
"B41316",2017-09-04,"C14159","PR7514","Office Supplies",421.1,2
"B40423",2017-09-04,"C13778","PR6430","Furniture",1322.352,3
"B41160",2017-09-04,"C12576","PR6112","Furniture",825.174,9
"B41160",2017-09-04,"C12576","PR7359","Office Supplies",17.76,3
"B41160",2017-09-04,"C12576","PR6618","Office Supplies",6.912,3
"B41408",2017-09-04,"C13483","PR6708","Office Supplies",10.192,7
"B41408",2017-09-04,"C13483","PR7530","Office Supplies",16.784,1
"B41408",2017-09-04,"C13483","PR6647","Office Supplies",13.12,5
"B40378",2017-09-04,"C14564","PR6593","Office Supplies",30.384,1
"B40387",2017-09-04,"C14268","PR7239","Office Supplies",12.96,2
"B40387",2017-09-04,"C14268","PR7926","Technology",43.176,3
"B40569",2017-09-04,"C13943","PR6662","Office Supplies",8.256,4
"B40569",2017-09-04,"C13943","PR6912","Office Supplies",25.56,5
"B40569",2017-09-04,"C13943","PR6814","Office Supplies",4.368,2
"B40569",2017-09-04,"C13943","PR7125","Office Supplies",11.52,4
"B40695",2017-09-04,"C12607","PR7575","Technology",19.04,4
"B40676",2017-09-04,"C13934","PR6914","Office Supplies",13.344,6
"B40676",2017-09-04,"C13934","PR6445","Furniture",1478.272,8
"B41194",2017-09-04,"C12710","PR6943","Office Supplies",487.984,2
"B41194",2017-09-04,"C12710","PR7870","Technology",5.56,1
"B41194",2017-09-04,"C12710","PR7494","Office Supplies",217.85,5
"B40693",2017-09-04,"C13346","PR7413","Office Supplies",54.32,4
"B42554",2017-09-04,"C14041","PR7031","Office Supplies",14.82,6
"B45774",2017-09-04,"C14332","PR7574","Technology",91.96,4
"B47492",2017-09-04,"C13041","PR6868","Office Supplies",88.074,7
"B46124",2017-09-04,"C13425","PR6821","Office Supplies",11.808,3
"B47372",2017-09-04,"C12722","PR6223","Furniture",97.184,2
"B47372",2017-09-04,"C12722","PR7147","Office Supplies",10.368,2
"B46325",2017-09-04,"C12761","PR7514","Office Supplies",421.1,2
"B45432",2017-09-04,"C12923","PR6430","Furniture",1322.352,3
"B46169",2017-09-04,"C14609","PR6112","Furniture",825.174,9
"B46169",2017-09-04,"C14609","PR7359","Office Supplies",17.76,3
"B46169",2017-09-04,"C14609","PR6618","Office Supplies",6.912,3
"B46417",2017-09-04,"C12602","PR6708","Office Supplies",10.192,7
"B46417",2017-09-04,"C12602","PR7530","Office Supplies",16.784,1
"B46417",2017-09-04,"C12602","PR6647","Office Supplies",13.12,5
"B45387",2017-09-04,"C14914","PR6593","Office Supplies",30.384,1
"B45396",2017-09-04,"C14400","PR7239","Office Supplies",12.96,2
"B45396",2017-09-04,"C14400","PR7926","Technology",43.176,3
"B45578",2017-09-04,"C14325","PR6662","Office Supplies",8.256,4
"B45578",2017-09-04,"C14325","PR6912","Office Supplies",25.56,5
"B45578",2017-09-04,"C14325","PR6814","Office Supplies",4.368,2
"B45578",2017-09-04,"C14325","PR7125","Office Supplies",11.52,4
"B45704",2017-09-04,"C13924","PR7575","Technology",19.04,4
"B45685",2017-09-04,"C13027","PR6914","Office Supplies",13.344,6
"B45685",2017-09-04,"C13027","PR6445","Furniture",1478.272,8
"B46203",2017-09-04,"C13046","PR6943","Office Supplies",487.984,2
"B46203",2017-09-04,"C13046","PR7870","Technology",5.56,1
"B46203",2017-09-04,"C13046","PR7494","Office Supplies",217.85,5
"B45702",2017-09-04,"C13959","PR7413","Office Supplies",54.32,4
"B47563",2017-09-04,"C13024","PR7031","Office Supplies",14.82,6
"B35510",2017-09-05,"C13873","PR6706","Office Supplies",2.78,1
"B35413",2017-09-05,"C14006","PR7697","Technology",89.568,4
"B35413",2017-09-05,"C14006","PR6644","Office Supplies",71.96,5
"B35413",2017-09-05,"C14006","PR7239","Office Supplies",15.552,3
"B35754",2017-09-05,"C14352","PR7458","Office Supplies",147.184,2
"B40519",2017-09-05,"C12562","PR6706","Office Supplies",2.78,1
"B40422",2017-09-05,"C14142","PR7697","Technology",89.568,4
"B40422",2017-09-05,"C14142","PR6644","Office Supplies",71.96,5
"B40422",2017-09-05,"C14142","PR7239","Office Supplies",15.552,3
"B40763",2017-09-05,"C14522","PR7458","Office Supplies",147.184,2
"B45528",2017-09-05,"C13179","PR6706","Office Supplies",2.78,1
"B45431",2017-09-05,"C13756","PR7697","Technology",89.568,4
"B45431",2017-09-05,"C13756","PR6644","Office Supplies",71.96,5
"B45431",2017-09-05,"C13756","PR7239","Office Supplies",15.552,3
"B45772",2017-09-05,"C14666","PR7458","Office Supplies",147.184,2
"B37557",2017-09-07,"C14585","PR7291","Office Supplies",16.9,5
"B37557",2017-09-07,"C14585","PR7136","Office Supplies",39.96,2
"B35508",2017-09-07,"C13923","PR6343","Furniture",19.76,4
"B37288",2017-09-07,"C14604","PR7631","Technology",13.48,1
"B35349",2017-09-07,"C14475","PR7091","Office Supplies",29.24,5
"B35349",2017-09-07,"C14475","PR7314","Office Supplies",15.552,3
"B35349",2017-09-07,"C14475","PR6972","Office Supplies",4.896,3
"B35934",2017-09-07,"C13162","PR6513","Office Supplies",81.568,2
"B36629",2017-09-07,"C13271","PR6879","Office Supplies",7.857,3
"B37487",2017-09-07,"C13679","PR6243","Furniture",161.568,2
"B37408",2017-09-07,"C13805","PR6267","Furniture",47.94,3
"B36370",2017-09-07,"C13147","PR6334","Furniture",25.16,2
"B36370",2017-09-07,"C13147","PR7899","Technology",126.56,4
"B35355",2017-09-07,"C13690","PR7230","Office Supplies",73.008,9
"B37411",2017-09-07,"C12768","PR6399","Furniture",80.96,4
"B37411",2017-09-07,"C12768","PR7862","Technology",455.712,2
"B37411",2017-09-07,"C12768","PR6726","Office Supplies",25.98,1
"B35436",2017-09-07,"C12858","PR6891","Office Supplies",1577.94,3
"B35847",2017-09-07,"C13674","PR7423","Office Supplies",37.68,3
"B35847",2017-09-07,"C13674","PR7655","Technology",279.944,7
"B36334",2017-09-07,"C12985","PR7499","Office Supplies",478.08,8
"B35935",2017-09-07,"C12595","PR7644","Technology",113.52,4
"B35935",2017-09-07,"C12595","PR6376","Furniture",135.3,5
"B42566",2017-09-07,"C12692","PR7291","Office Supplies",16.9,5
"B42566",2017-09-07,"C12692","PR7136","Office Supplies",39.96,2
"B40517",2017-09-07,"C13424","PR6343","Furniture",19.76,4
"B42297",2017-09-07,"C12993","PR7631","Technology",13.48,1
"B40358",2017-09-07,"C13791","PR7091","Office Supplies",29.24,5
"B40358",2017-09-07,"C13791","PR7314","Office Supplies",15.552,3
"B40358",2017-09-07,"C13791","PR6972","Office Supplies",4.896,3
"B40943",2017-09-07,"C13760","PR6513","Office Supplies",81.568,2
"B41638",2017-09-07,"C13584","PR6879","Office Supplies",7.857,3
"B42496",2017-09-07,"C14815","PR6243","Furniture",161.568,2
"B42417",2017-09-07,"C14804","PR6267","Furniture",47.94,3
"B41379",2017-09-07,"C13859","PR6334","Furniture",25.16,2
"B41379",2017-09-07,"C13859","PR7899","Technology",126.56,4
"B40364",2017-09-07,"C13686","PR7230","Office Supplies",73.008,9
"B42420",2017-09-07,"C14538","PR6399","Furniture",80.96,4
"B42420",2017-09-07,"C14538","PR7862","Technology",455.712,2
"B42420",2017-09-07,"C14538","PR6726","Office Supplies",25.98,1
"B40445",2017-09-07,"C14146","PR6891","Office Supplies",1577.94,3
"B40856",2017-09-07,"C14240","PR7423","Office Supplies",37.68,3
"B40856",2017-09-07,"C14240","PR7655","Technology",279.944,7
"B41343",2017-09-07,"C12559","PR7499","Office Supplies",478.08,8
"B40944",2017-09-07,"C12651","PR7644","Technology",113.52,4
"B40944",2017-09-07,"C12651","PR6376","Furniture",135.3,5
"B47575",2017-09-07,"C13394","PR7291","Office Supplies",16.9,5
"B47575",2017-09-07,"C13394","PR7136","Office Supplies",39.96,2
"B45526",2017-09-07,"C14182","PR6343","Furniture",19.76,4
"B47306",2017-09-07,"C13530","PR7631","Technology",13.48,1
"B45367",2017-09-07,"C13892","PR7091","Office Supplies",29.24,5
"B45367",2017-09-07,"C13892","PR7314","Office Supplies",15.552,3
"B45367",2017-09-07,"C13892","PR6972","Office Supplies",4.896,3
"B45952",2017-09-07,"C14607","PR6513","Office Supplies",81.568,2
"B46647",2017-09-07,"C14088","PR6879","Office Supplies",7.857,3
"B47505",2017-09-07,"C13623","PR6243","Furniture",161.568,2
"B47426",2017-09-07,"C14321","PR6267","Furniture",47.94,3
"B46388",2017-09-07,"C14733","PR6334","Furniture",25.16,2
"B46388",2017-09-07,"C14733","PR7899","Technology",126.56,4
"B45373",2017-09-07,"C14735","PR7230","Office Supplies",73.008,9
"B47429",2017-09-07,"C12930","PR6399","Furniture",80.96,4
"B47429",2017-09-07,"C12930","PR7862","Technology",455.712,2
"B47429",2017-09-07,"C12930","PR6726","Office Supplies",25.98,1
"B45454",2017-09-07,"C14007","PR6891","Office Supplies",1577.94,3
"B45865",2017-09-07,"C12798","PR7423","Office Supplies",37.68,3
"B45865",2017-09-07,"C12798","PR7655","Technology",279.944,7
"B46352",2017-09-07,"C12870","PR7499","Office Supplies",478.08,8
"B45953",2017-09-07,"C14329","PR7644","Technology",113.52,4
"B45953",2017-09-07,"C14329","PR6376","Furniture",135.3,5
"B35883",2017-09-08,"C13960","PR7663","Technology",85.2,6
"B37386",2017-09-08,"C12563","PR6849","Office Supplies",42.616,7
"B37386",2017-09-08,"C12563","PR7719","Technology",319.984,2
"B37386",2017-09-08,"C12563","PR7053","Office Supplies",45.92,5
"B37386",2017-09-08,"C12563","PR6287","Furniture",21.184,2
"B37386",2017-09-08,"C12563","PR7129","Office Supplies",20.736,4
"B37386",2017-09-08,"C12563","PR6218","Furniture",213.43,5
"B36506",2017-09-08,"C14379","PR7646","Technology",9.096,1
"B36352",2017-09-08,"C13161","PR7871","Technology",258.528,2
"B36003",2017-09-08,"C14013","PR7438","Office Supplies",65.12,4
"B36235",2017-09-08,"C14005","PR7446","Office Supplies",61.68,5
"B36235",2017-09-08,"C14005","PR7850","Technology",158.376,3
"B37389",2017-09-08,"C14875","PR6479","Furniture",765.625,7
"B36409",2017-09-08,"C14243","PR7709","Technology",116.832,4
"B40892",2017-09-08,"C12972","PR7663","Technology",85.2,6
"B42395",2017-09-08,"C12551","PR6849","Office Supplies",42.616,7
"B42395",2017-09-08,"C12551","PR7719","Technology",319.984,2
"B42395",2017-09-08,"C12551","PR7053","Office Supplies",45.92,5
"B42395",2017-09-08,"C12551","PR6287","Furniture",21.184,2
"B42395",2017-09-08,"C12551","PR7129","Office Supplies",20.736,4
"B42395",2017-09-08,"C12551","PR6218","Furniture",213.43,5
"B41515",2017-09-08,"C14637","PR7646","Technology",9.096,1
"B41361",2017-09-08,"C14509","PR7871","Technology",258.528,2
"B41012",2017-09-08,"C13169","PR7438","Office Supplies",65.12,4
"B41244",2017-09-08,"C14567","PR7446","Office Supplies",61.68,5
"B41244",2017-09-08,"C14567","PR7850","Technology",158.376,3
"B42398",2017-09-08,"C13471","PR6479","Furniture",765.625,7
"B41418",2017-09-08,"C12833","PR7709","Technology",116.832,4
"B45901",2017-09-08,"C13956","PR7663","Technology",85.2,6
"B47404",2017-09-08,"C14527","PR6849","Office Supplies",42.616,7
"B47404",2017-09-08,"C14527","PR7719","Technology",319.984,2
"B47404",2017-09-08,"C14527","PR7053","Office Supplies",45.92,5
"B47404",2017-09-08,"C14527","PR6287","Furniture",21.184,2
"B47404",2017-09-08,"C14527","PR7129","Office Supplies",20.736,4
"B47404",2017-09-08,"C14527","PR6218","Furniture",213.43,5
"B46524",2017-09-08,"C13595","PR7646","Technology",9.096,1
"B46370",2017-09-08,"C12579","PR7871","Technology",258.528,2
"B46021",2017-09-08,"C14343","PR7438","Office Supplies",65.12,4
"B46253",2017-09-08,"C13988","PR7446","Office Supplies",61.68,5
"B46253",2017-09-08,"C13988","PR7850","Technology",158.376,3
"B47407",2017-09-08,"C14912","PR6479","Furniture",765.625,7
"B46427",2017-09-08,"C13651","PR7709","Technology",116.832,4
"B36467",2017-09-09,"C12791","PR7189","Office Supplies",6.368,2
"B36716",2017-09-09,"C13481","PR7262","Office Supplies",31.104,6
"B36716",2017-09-09,"C13481","PR6558","Office Supplies",11.176,1
"B36135",2017-09-09,"C14791","PR7057","Office Supplies",9.856,4
"B37519",2017-09-09,"C14328","PR6959","Office Supplies",17.48,2
"B36392",2017-09-09,"C13204","PR7064","Office Supplies",17.712,6
"B36392",2017-09-09,"C13204","PR6894","Office Supplies",4.86,3
"B36392",2017-09-09,"C13204","PR6813","Office Supplies",6.258,2
"B35371",2017-09-09,"C12627","PR7496","Office Supplies",99.87,3
"B36104",2017-09-09,"C14317","PR6712","Office Supplies",6.56,2
"B36104",2017-09-09,"C14317","PR6224","Furniture",243.92,5
"B36104",2017-09-09,"C14317","PR7135","Office Supplies",47.52,9
"B36734",2017-09-09,"C13696","PR6627","Office Supplies",25.92,5
"B36734",2017-09-09,"C13696","PR6274","Furniture",66.112,2
"B37468",2017-09-09,"C13845","PR7600","Technology",159.96,4
"B36305",2017-09-09,"C13017","PR7466","Office Supplies",628.81,7
"B36305",2017-09-09,"C13017","PR7473","Office Supplies",56.45,5
"B36300",2017-09-09,"C12716","PR7543","Office Supplies",8.832,3
"B36300",2017-09-09,"C12716","PR7156","Office Supplies",177.536,4
"B36300",2017-09-09,"C12716","PR7403","Office Supplies",258.48,2
"B36300",2017-09-09,"C12716","PR6249","Furniture",14.136,3
"B37358",2017-09-09,"C12985","PR6243","Furniture",141.372,2
"B37358",2017-09-09,"C12985","PR6850","Office Supplies",3.036,2
"B37358",2017-09-09,"C12985","PR6751","Office Supplies",4.503,1
"B37358",2017-09-09,"C12985","PR6700","Office Supplies",4.672,1
"B37358",2017-09-09,"C12985","PR7694","Technology",95.88,3
"B37358",2017-09-09,"C12985","PR6310","Furniture",17.024,2
"B37358",2017-09-09,"C12985","PR7665","Technology",258.696,3
"B37358",2017-09-09,"C12985","PR7871","Technology",1931.958,7
"B41476",2017-09-09,"C14656","PR7189","Office Supplies",6.368,2
"B41725",2017-09-09,"C12867","PR7262","Office Supplies",31.104,6
"B41725",2017-09-09,"C12867","PR6558","Office Supplies",11.176,1
"B41144",2017-09-09,"C14831","PR7057","Office Supplies",9.856,4
"B42528",2017-09-09,"C14316","PR6959","Office Supplies",17.48,2
"B41401",2017-09-09,"C12715","PR7064","Office Supplies",17.712,6
"B41401",2017-09-09,"C12715","PR6894","Office Supplies",4.86,3
"B41401",2017-09-09,"C12715","PR6813","Office Supplies",6.258,2
"B40380",2017-09-09,"C13064","PR7496","Office Supplies",99.87,3
"B41113",2017-09-09,"C13800","PR6712","Office Supplies",6.56,2
"B41113",2017-09-09,"C13800","PR6224","Furniture",243.92,5
"B41113",2017-09-09,"C13800","PR7135","Office Supplies",47.52,9
"B41743",2017-09-09,"C14291","PR6627","Office Supplies",25.92,5
"B41743",2017-09-09,"C14291","PR6274","Furniture",66.112,2
"B42477",2017-09-09,"C14374","PR7600","Technology",159.96,4
"B41314",2017-09-09,"C14634","PR7466","Office Supplies",628.81,7
"B41314",2017-09-09,"C14634","PR7473","Office Supplies",56.45,5
"B41309",2017-09-09,"C14266","PR7543","Office Supplies",8.832,3
"B41309",2017-09-09,"C14266","PR7156","Office Supplies",177.536,4
"B41309",2017-09-09,"C14266","PR7403","Office Supplies",258.48,2
"B41309",2017-09-09,"C14266","PR6249","Furniture",14.136,3
"B42367",2017-09-09,"C12559","PR6243","Furniture",141.372,2
"B42367",2017-09-09,"C12559","PR6850","Office Supplies",3.036,2
"B42367",2017-09-09,"C12559","PR6751","Office Supplies",4.503,1
"B42367",2017-09-09,"C12559","PR6700","Office Supplies",4.672,1
"B42367",2017-09-09,"C12559","PR7694","Technology",95.88,3
"B42367",2017-09-09,"C12559","PR6310","Furniture",17.024,2
"B42367",2017-09-09,"C12559","PR7665","Technology",258.696,3
"B42367",2017-09-09,"C12559","PR7871","Technology",1931.958,7
"B46485",2017-09-09,"C13419","PR7189","Office Supplies",6.368,2
"B46734",2017-09-09,"C14065","PR7262","Office Supplies",31.104,6
"B46734",2017-09-09,"C14065","PR6558","Office Supplies",11.176,1
"B46153",2017-09-09,"C13151","PR7057","Office Supplies",9.856,4
"B47537",2017-09-09,"C12771","PR6959","Office Supplies",17.48,2
"B46410",2017-09-09,"C13480","PR7064","Office Supplies",17.712,6
"B46410",2017-09-09,"C13480","PR6894","Office Supplies",4.86,3
"B46410",2017-09-09,"C13480","PR6813","Office Supplies",6.258,2
"B45389",2017-09-09,"C14203","PR7496","Office Supplies",99.87,3
"B46122",2017-09-09,"C12859","PR6712","Office Supplies",6.56,2
"B46122",2017-09-09,"C12859","PR6224","Furniture",243.92,5
"B46122",2017-09-09,"C12859","PR7135","Office Supplies",47.52,9
"B46752",2017-09-09,"C12757","PR6627","Office Supplies",25.92,5
"B46752",2017-09-09,"C12757","PR6274","Furniture",66.112,2
"B47486",2017-09-09,"C13614","PR7600","Technology",159.96,4
"B46323",2017-09-09,"C14018","PR7466","Office Supplies",628.81,7
"B46323",2017-09-09,"C14018","PR7473","Office Supplies",56.45,5
"B46318",2017-09-09,"C14095","PR7543","Office Supplies",8.832,3
"B46318",2017-09-09,"C14095","PR7156","Office Supplies",177.536,4
"B46318",2017-09-09,"C14095","PR7403","Office Supplies",258.48,2
"B46318",2017-09-09,"C14095","PR6249","Furniture",14.136,3
"B47376",2017-09-09,"C12870","PR6243","Furniture",141.372,2
"B47376",2017-09-09,"C12870","PR6850","Office Supplies",3.036,2
"B47376",2017-09-09,"C12870","PR6751","Office Supplies",4.503,1
"B47376",2017-09-09,"C12870","PR6700","Office Supplies",4.672,1
"B47376",2017-09-09,"C12870","PR7694","Technology",95.88,3
"B47376",2017-09-09,"C12870","PR6310","Furniture",17.024,2
"B47376",2017-09-09,"C12870","PR7665","Technology",258.696,3
"B47376",2017-09-09,"C12870","PR7871","Technology",1931.958,7
"B35884",2017-09-10,"C13960","PR6688","Office Supplies",14.88,2
"B35927",2017-09-10,"C13087","PR6204","Furniture",362.352,3
"B35927",2017-09-10,"C13087","PR6919","Office Supplies",7.184,2
"B35823",2017-09-10,"C14339","PR7674","Technology",37.056,4
"B35823",2017-09-10,"C14339","PR7925","Technology",259.896,2
"B36306",2017-09-10,"C14237","PR7324","Office Supplies",85.056,3
"B35759",2017-09-10,"C14461","PR7942","Technology",147.168,4
"B35576",2017-09-10,"C14396","PR6894","Office Supplies",16.2,3
"B35576",2017-09-10,"C14396","PR6581","Office Supplies",33.99,3
"B35576",2017-09-10,"C14396","PR7657","Technology",296.85,5
"B35576",2017-09-10,"C14396","PR7633","Technology",112.8,6
"B35576",2017-09-10,"C14396","PR6870","Office Supplies",13.71,3
"B35576",2017-09-10,"C14396","PR7288","Office Supplies",24.9,5
"B35576",2017-09-10,"C14396","PR7401","Office Supplies",286.29,3
"B35576",2017-09-10,"C14396","PR6559","Office Supplies",24.18,2
"B35802",2017-09-10,"C13368","PR7394","Office Supplies",18.76,2
"B36389",2017-09-10,"C14838","PR6888","Office Supplies",762.594,3
"B36544",2017-09-10,"C13488","PR6953","Office Supplies",2.78,1
"B40893",2017-09-10,"C12972","PR6688","Office Supplies",14.88,2
"B40936",2017-09-10,"C12800","PR6204","Furniture",362.352,3
"B40936",2017-09-10,"C12800","PR6919","Office Supplies",7.184,2
"B40832",2017-09-10,"C14757","PR7674","Technology",37.056,4
"B40832",2017-09-10,"C14757","PR7925","Technology",259.896,2
"B41315",2017-09-10,"C13863","PR7324","Office Supplies",85.056,3
"B40768",2017-09-10,"C14555","PR7942","Technology",147.168,4
"B40585",2017-09-10,"C13579","PR6894","Office Supplies",16.2,3
"B40585",2017-09-10,"C13579","PR6581","Office Supplies",33.99,3
"B40585",2017-09-10,"C13579","PR7657","Technology",296.85,5
"B40585",2017-09-10,"C13579","PR7633","Technology",112.8,6
"B40585",2017-09-10,"C13579","PR6870","Office Supplies",13.71,3
"B40585",2017-09-10,"C13579","PR7288","Office Supplies",24.9,5
