"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B43114","2014-03-18","C21569","PR7754","Technology",22638.48,6
"B43114","2014-03-18","C21569","PR7241","Office Supplies",21.376,4
"B43114","2014-03-18","C21569","PR6684","Office Supplies",8.016,3
"B43114","2014-03-18","C21569","PR6407","Furniture",30.768,2
"B43114","2014-03-18","C21569","PR7044","Office Supplies",18.936,3
"B43114","2014-03-18","C21569","PR6319","Furniture",122.352,3
"B46985","2015-08-21","C21569","PR7546","Office Supplies",3.488,2
"B46985","2015-08-21","C21569","PR7576","Technology",21.728,4
"B46985","2015-08-21","C21569","PR7487","Office Supplies",663.072,6
"B46985","2015-08-21","C21569","PR6938","Office Supplies",99.588,2
"B46985","2015-08-21","C21569","PR7334","Office Supplies",49.568,2
"B43966","2015-12-25","C21569","PR7219","Office Supplies",9.96,2
"B46275","2017-07-09","C21569","PR6261","Furniture",526.45,5
"B46358","2017-10-12","C21569","PR7351","Office Supplies",7.968,2
"B38263","2014-11-16","C21570","PR7069","Office Supplies",5.22,2
"B39166","2015-12-21","C21570","PR6646","Office Supplies",3.008,2
"B39931","2016-06-26","C21570","PR7556","Office Supplies",231.72,2
"B39931","2016-06-26","C21570","PR7021","Office Supplies",17.9,5
"B39931","2016-06-26","C21570","PR7301","Office Supplies",12.48,2
"B40033","2016-09-15","C21570","PR6891","Office Supplies",841.568,2
"B39989","2016-12-17","C21570","PR7257","Office Supplies",51.84,10
"B39989","2016-12-17","C21570","PR7656","Technology",165.6,3
"B40735","2017-04-15","C21570","PR6411","Furniture",196.45,5
"B41279","2017-05-19","C21570","PR6182","Furniture",314.352,3
"B41279","2017-05-19","C21570","PR7219","Office Supplies",27.888,7
"B40605","2017-09-25","C21570","PR6887","Office Supplies",8.595,5
"B40605","2017-09-25","C21570","PR7533","Office Supplies",190.896,2
"B40875","2017-10-23","C21570","PR6435","Furniture",240.744,4
"B40875","2017-10-23","C21570","PR6428","Furniture",35,4
"B40875","2017-10-23","C21570","PR6260","Furniture",210.68,2
"B40875","2017-10-23","C21570","PR6486","Furniture",637.896,3
"B40875","2017-10-23","C21570","PR7340","Office Supplies",43.44,8
"B40875","2017-10-23","C21570","PR6550","Office Supplies",2.22,1
"B41661","2017-11-26","C21570","PR6696","Office Supplies",12.84,3
"B40625","2017-03-26","C21571","PR6406","Furniture",60.84,3
"B41533","2017-06-04","C21571","PR6853","Office Supplies",6.37,7
"B41727","2017-10-12","C21571","PR7653","Technology",595,5
"B41727","2017-10-12","C21571","PR6837","Office Supplies",79.872,3
"B43089","2014-08-16","C21572","PR6440","Furniture",853.092,6
"B44420","2016-09-09","C21572","PR6786","Office Supplies",14.624,2
"B44754","2016-09-17","C21572","PR7492","Office Supplies",295.4,5
"B45861","2017-06-12","C21572","PR6332","Furniture",8.856,3
"B45486","2017-06-16","C21572","PR6161","Furniture",1212.96,7
"B45486","2017-06-16","C21572","PR7237","Office Supplies",18.54,2
"B46635","2017-10-13","C21572","PR7315","Office Supplies",63.312,3
"B46635","2017-10-13","C21572","PR6777","Office Supplies",96.784,4
"B46635","2017-10-13","C21572","PR6293","Furniture",10.476,3
"B47324","2017-11-05","C21572","PR6878","Office Supplies",2.388,2
"B47324","2017-11-05","C21572","PR7494","Office Supplies",243.992,7
"B32686","2014-05-05","C21573","PR6177","Furniture",127.869,3
"B36806","2014-11-08","C21573","PR7953","Technology",333.576,3
"B36927","2015-05-23","C21573","PR6786","Office Supplies",19.194,7
"B36927","2015-05-23","C21573","PR6580","Office Supplies",121.792,4
"B34057","2015-07-09","C21573","PR6603","Office Supplies",5.16,3
"B33441","2015-09-25","C21573","PR6431","Furniture",1044.63,3
"B34939","2016-10-03","C21573","PR6213","Furniture",599.292,6
"B35184","2016-12-09","C21573","PR7797","Technology",40.68,3
"B36337","2017-01-30","C21573","PR6193","Furniture",419.136,4
"B35972","2017-03-10","C21573","PR7966","Technology",53.982,3
"B36739","2017-09-21","C21573","PR6920","Office Supplies",1.908,2
"B36893","2014-04-08","C21574","PR7032","Office Supplies",49.792,8
"B34051","2015-08-01","C21574","PR6643","Office Supplies",6.72,4
"B34051","2015-08-01","C21574","PR6469","Furniture",1004.976,6
"B43273","2014-04-30","C21575","PR6719","Office Supplies",174.95,5
"B43273","2014-04-30","C21575","PR7417","Office Supplies",826,5
"B43244","2014-09-02","C21575","PR6515","Office Supplies",19.9,1
"B43244","2014-09-02","C21575","PR6325","Furniture",70.71,1
"B43585","2015-02-15","C21575","PR7370","Office Supplies",13.36,2
"B43585","2015-02-15","C21575","PR6813","Office Supplies",41.72,5
"B43585","2015-02-15","C21575","PR6770","Office Supplies",11.52,5
"B43585","2015-02-15","C21575","PR6517","Office Supplies",541.44,6
"B43585","2015-02-15","C21575","PR7161","Office Supplies",19.44,3
"B46994","2015-06-20","C21575","PR7863","Technology",125.944,7
"B43975","2015-11-05","C21575","PR7423","Office Supplies",62.8,4
"B45174","2016-05-30","C21575","PR6564","Office Supplies",123.92,5
"B47130","2016-11-14","C21575","PR7225","Office Supplies",16.45,5
"B47130","2016-11-14","C21575","PR6269","Furniture",19.92,4
"B46528","2017-08-12","C21575","PR6504","Office Supplies",542.94,3
"B46528","2017-08-12","C21575","PR6295","Furniture",54.92,4
"B46388","2017-09-07","C21575","PR6334","Furniture",25.16,2
"B46388","2017-09-07","C21575","PR7899","Technology",126.56,4
"B45987","2017-11-03","C21575","PR7339","Office Supplies",16.272,3
"B41983","2015-12-19","C21576","PR7199","Office Supplies",29.9,5
"B41983","2015-12-19","C21576","PR7687","Technology",2249.91,9
"B41983","2015-12-19","C21576","PR6467","Furniture",1053.164,4
"B40030","2016-10-08","C21576","PR7120","Office Supplies",60.144,6
"B40283","2016-10-22","C21576","PR6275","Furniture",31.4,5
"B41549","2017-11-09","C21576","PR7647","Technology",191.976,3
"B41549","2017-11-09","C21576","PR7943","Technology",499.168,4
"B36793","2014-07-23","C21577","PR6829","Office Supplies",8.16,5
"B36793","2014-07-23","C21577","PR7683","Technology",1023.936,8
"B36793","2014-07-23","C21577","PR6604","Office Supplies",9.24,1
"B36793","2014-07-23","C21577","PR7630","Technology",479.04,10
"B33750","2015-09-05","C21577","PR6113","Furniture",411.332,4
"B33750","2015-09-05","C21577","PR6827","Office Supplies",28.752,6
"B33750","2015-09-05","C21577","PR6139","Furniture",293.199,3
"B33837","2015-09-13","C21577","PR6984","Office Supplies",7.824,1
"B33837","2015-09-13","C21577","PR6223","Furniture",170.072,4
"B33556","2015-12-19","C21577","PR7098","Office Supplies",6.912,3
"B33988","2015-12-27","C21577","PR6493","Office Supplies",106.96,2
"B33988","2015-12-27","C21577","PR7089","Office Supplies",21.56,7
"B35155","2016-05-17","C21577","PR7534","Office Supplies",65.17,7
"B35155","2016-05-17","C21577","PR7091","Office Supplies",14.62,2
"B35155","2016-05-17","C21577","PR6392","Furniture",173.24,4
"B35185","2016-12-08","C21577","PR6144","Furniture",405.86,7
"B35185","2016-12-08","C21577","PR6201","Furniture",680.01,3
"B35564","2017-05-01","C21577","PR6124","Furniture",314.352,3
"B35564","2017-05-01","C21577","PR7116","Office Supplies",4.608,2
"B36580","2017-09-03","C21577","PR6415","Furniture",108.4,5
"B35670","2017-09-25","C21577","PR7453","Office Supplies",177.55,5
"B42892","2014-09-09","C21578","PR7197","Office Supplies",166.44,3
"B42892","2014-09-09","C21578","PR6221","Furniture",785.88,6
"B42892","2014-09-09","C21578","PR7387","Office Supplies",26.2,2
"B42892","2014-09-09","C21578","PR7405","Office Supplies",1325.85,5
"B46988","2015-12-05","C21578","PR6235","Furniture",97.424,2
"B44037","2015-12-15","C21578","PR7834","Technology",246.168,3
"B44294","2016-02-28","C21578","PR7048","Office Supplies",36.48,6
"B44514","2016-07-25","C21578","PR6487","Office Supplies",243.88,5
"B45416","2017-07-13","C21578","PR7455","Office Supplies",360.38,2
"B45416","2017-07-13","C21578","PR7339","Office Supplies",13.56,2
"B36795","2014-09-03","C21579","PR6917","Office Supplies",7.68,5
"B32771","2014-10-07","C21579","PR6257","Furniture",129.92,5
"B35593","2017-07-08","C21579","PR7315","Office Supplies",52.76,2
"B37445","2017-08-27","C21579","PR7479","Office Supplies",63.84,8
"B37445","2017-08-27","C21579","PR7807","Technology",347.97,3
"B37445","2017-08-27","C21579","PR6906","Office Supplies",37.008,6
"B42941","2014-05-03","C21580","PR7085","Office Supplies",21.56,7
"B46919","2014-09-21","C21580","PR6299","Furniture",8.544,2
"B46930","2015-01-17","C21580","PR6352","Furniture",254.744,7
"B47176","2016-06-05","C21580","PR7506","Office Supplies",124.608,4
"B47176","2016-06-05","C21580","PR7068","Office Supplies",7.56,3
"B44638","2016-09-23","C21580","PR7288","Office Supplies",11.952,3
"B44638","2016-09-23","C21580","PR6428","Furniture",28,4
"B44638","2016-09-23","C21580","PR6835","Office Supplies",12.201,7
"B36870","2014-03-21","C21581","PR7119","Office Supplies",59.2,5
"B36870","2014-03-21","C21581","PR6295","Furniture",32.952,3
"B36870","2014-03-21","C21581","PR6166","Furniture",218.376,3
"B33198","2014-12-21","C21581","PR6233","Furniture",1325.76,6
"B33198","2014-12-21","C21581","PR6170","Furniture",572.16,3
"B35201","2016-12-03","C21581","PR7468","Office Supplies",772.68,4
"B37376","2017-03-26","C21581","PR6126","Furniture",257.568,2
"B37376","2017-03-26","C21581","PR7966","Technology",119.96,4
"B36068","2017-04-22","C21581","PR6280","Furniture",18.28,2
"B36279","2017-07-29","C21581","PR6668","Office Supplies",60.12,9
"B37553","2017-10-08","C21581","PR6202","Furniture",145.764,2
"B36830","2014-03-28","C21582","PR6972","Office Supplies",6.12,3
"B36830","2014-03-28","C21582","PR6472","Furniture",1184.72,4
"B33158","2014-09-02","C21582","PR7615","Technology",239.976,3
"B34604","2016-09-04","C21582","PR6420","Furniture",63.94,1
"B34604","2016-09-04","C21582","PR6804","Office Supplies",60.6,5
"B34604","2016-09-04","C21582","PR7549","Office Supplies",22.72,4
"B37355","2017-03-25","C21582","PR6535","Office Supplies",176.04,4
"B37355","2017-03-25","C21582","PR6680","Office Supplies",16.02,9
"B37355","2017-03-25","C21582","PR6833","Office Supplies",185.92,4
"B37355","2017-03-25","C21582","PR7794","Technology",211.168,4
"B37355","2017-03-25","C21582","PR7714","Technology",479.984,2
"B35741","2017-04-20","C21582","PR6830","Office Supplies",146.86,7
"B35741","2017-04-20","C21582","PR6786","Office Supplies",36.56,4
"B43057","2014-04-28","C21583","PR7078","Office Supplies",6.912,3
"B43057","2014-04-28","C21583","PR7473","Office Supplies",27.096,3
"B43057","2014-04-28","C21583","PR7441","Office Supplies",177.568,2
"B43706","2015-09-11","C21583","PR6250","Furniture",24.64,4
"B44242","2015-09-18","C21583","PR6700","Office Supplies",11.68,2
"B44242","2015-09-18","C21583","PR7568","Office Supplies",16.9,2
"B44242","2015-09-18","C21583","PR6301","Furniture",24.4,2
"B43781","2015-11-05","C21583","PR6180","Furniture",207,3
"B44022","2015-12-05","C21583","PR7602","Technology",39,3
"B44022","2015-12-05","C21583","PR7065","Office Supplies",12.6,4
"B45283","2016-05-08","C21583","PR6298","Furniture",211.96,2
"B45030","2016-07-02","C21583","PR6196","Furniture",195.184,1
"B45200","2016-08-29","C21583","PR6475","Furniture",241.92,4
"B45200","2016-08-29","C21583","PR6136","Furniture",163.88,4
"B45200","2016-08-29","C21583","PR6835","Office Supplies",3.486,2
"B45200","2016-08-29","C21583","PR7012","Office Supplies",10.584,7
"B44716","2016-12-09","C21583","PR7273","Office Supplies",9.392,2
"B44716","2016-12-09","C21583","PR6598","Office Supplies",9.328,1
"B45959","2017-04-01","C21583","PR6395","Furniture",127.95,3
"B46583","2017-10-29","C21583","PR7273","Office Supplies",46.96,8
"B37866","2014-05-16","C21584","PR6203","Furniture",232.88,5
"B38710","2015-02-03","C21584","PR6232","Furniture",90.882,1
"B39882","2016-08-22","C21584","PR6659","Office Supplies",5.76,2
"B39472","2016-10-14","C21584","PR7943","Technology",1091.93,7
"B39472","2016-10-14","C21584","PR7256","Office Supplies",111.96,2
"B39336","2016-12-02","C21584","PR6792","Office Supplies",115.84,8
"B39885","2016-12-24","C21584","PR7850","Technology",197.97,3
"B41482","2017-03-21","C21584","PR6512","Office Supplies",64.384,1
"B40682","2017-06-27","C21584","PR7347","Office Supplies",19.44,3
"B40682","2017-06-27","C21584","PR6291","Furniture",126.3,3
"B40682","2017-06-27","C21584","PR7681","Technology",1287.45,5
"B40707","2017-08-05","C21584","PR7295","Office Supplies",13.76,2
"B41103","2017-11-14","C21584","PR7517","Office Supplies",96.36,6
"B33292","2014-06-25","C21585","PR7868","Technology",263.96,5
"B33292","2014-06-25","C21585","PR6694","Office Supplies",71.632,11
"B33292","2014-06-25","C21585","PR6598","Office Supplies",9.328,1
"B36900","2014-07-13","C21585","PR6460","Furniture",351.216,3
"B34194","2015-06-15","C21585","PR7866","Technology",225.576,3
"B33790","2015-08-13","C21585","PR6630","Office Supplies",64.68,7
"B34156","2015-11-20","C21585","PR7757","Technology",479.988,2
"B35219","2016-04-23","C21585","PR6941","Office Supplies",251.52,6
"B35219","2016-04-23","C21585","PR7622","Technology",99.99,1
"B34275","2016-12-18","C21585","PR6803","Office Supplies",1793.98,2
"B37109","2016-12-25","C21585","PR7871","Technology",2575.944,7
"B37109","2016-12-25","C21585","PR7261","Office Supplies",45.36,7
"B37109","2016-12-25","C21585","PR7609","Technology",254.24,7
"B36135","2017-09-09","C21585","PR7057","Office Supplies",9.856,4
"B46970","2015-10-15","C21586","PR6426","Furniture",131.376,6
"B46970","2015-10-15","C21586","PR7308","Office Supplies",5.344,1
"B45069","2016-11-08","C21586","PR6124","Furniture",261.96,2
"B45069","2016-11-08","C21586","PR6167","Furniture",731.94,3
"B46657","2017-01-26","C21586","PR7419","Office Supplies",18.16,2
"B37852","2014-07-14","C21587","PR6499","Office Supplies",39.48,1
"B38403","2015-07-24","C21587","PR6297","Furniture",20.94,3
"B38403","2015-07-24","C21587","PR6751","Office Supplies",135.09,9
"B38403","2015-07-24","C21587","PR7669","Technology",279.86,14
"B38403","2015-07-24","C21587","PR6751","Office Supplies",90.06,6
"B42261","2016-08-26","C21587","PR7627","Technology",47.97,3
"B37563","2014-01-28","C21588","PR6765","Office Supplies",3.928,1
"B40101","2016-09-05","C21588","PR6934","Office Supplies",9.555,5
"B39304","2016-12-13","C21588","PR6741","Office Supplies",9.84,3
"B42417","2017-09-07","C21588","PR6267","Furniture",47.94,3
"B37877","2014-06-23","C21589","PR7573","Technology",86.376,3
"B38704","2015-11-17","C21589","PR7913","Technology",415.968,4
"B38704","2015-11-17","C21589","PR7451","Office Supplies",304.9,5
"B38704","2015-11-17","C21589","PR6348","Furniture",80.96,4
"B38704","2015-11-17","C21589","PR7407","Office Supplies",777.21,7
"B38704","2015-11-17","C21589","PR7227","Office Supplies",32.4,5
"B38704","2015-11-17","C21589","PR6184","Furniture",225.568,2
"B38704","2015-11-17","C21589","PR6301","Furniture",36.6,3
"B39291","2016-05-27","C21589","PR6363","Furniture",25.176,3
"B39291","2016-05-27","C21589","PR6327","Furniture",5.584,2
"B39291","2016-05-27","C21589","PR7455","Office Supplies",1297.368,9
"B43018","2014-09-05","C21590","PR6317","Furniture",31.984,2
"B43700","2015-04-11","C21590","PR6291","Furniture",67.36,2
"B43700","2015-04-11","C21590","PR6252","Furniture",54.528,3
"B46944","2015-12-19","C21590","PR7850","Technology",158.376,3
"B47335","2017-08-21","C21590","PR6588","Office Supplies",17.12,4
"B47335","2017-08-21","C21590","PR7960","Technology",431.968,4
"B47335","2017-08-21","C21590","PR6254","Furniture",129.92,4
"B47335","2017-08-21","C21590","PR6440","Furniture",568.728,3
"B47335","2017-08-21","C21590","PR6783","Office Supplies",117.144,9
"B47335","2017-08-21","C21590","PR6548","Office Supplies",203.52,3
"B47335","2017-08-21","C21590","PR7071","Office Supplies",51.75,5
"B46616","2017-11-24","C21590","PR7266","Office Supplies",7.78,1
"B32595","2014-07-05","C21591","PR6301","Furniture",19.52,2
"B32595","2014-07-05","C21591","PR6825","Office Supplies",9.81,5
"B32595","2014-07-05","C21591","PR6361","Furniture",213.216,3
"B33778","2015-09-11","C21591","PR6260","Furniture",210.68,2
"B33778","2015-09-11","C21591","PR7509","Office Supplies",78.8,1
"B33778","2015-09-11","C21591","PR7625","Technology",19.99,1
"B33778","2015-09-11","C21591","PR7468","Office Supplies",772.68,4
"B35007","2016-09-05","C21591","PR7247","Office Supplies",25.92,5
"B35007","2016-09-05","C21591","PR7031","Office Supplies",15.808,8
"B35007","2016-09-05","C21591","PR7262","Office Supplies",10.368,2
"B38344","2014-07-19","C21592","PR6823","Office Supplies",6.096,2
"B38975","2015-03-07","C21592","PR7694","Technology",119.85,3
"B38975","2015-03-07","C21592","PR6762","Office Supplies",30.44,2
"B38975","2015-03-07","C21592","PR6824","Office Supplies",69.28,2
"B38975","2015-03-07","C21592","PR7847","Technology",587.97,3
"B40075","2016-05-30","C21592","PR6545","Office Supplies",364.74,3
"B40075","2016-05-30","C21592","PR6284","Furniture",47.4,5
"B40075","2016-05-30","C21592","PR7431","Office Supplies",49.76,4
"B40075","2016-05-30","C21592","PR6706","Office Supplies",5.56,2
"B40075","2016-05-30","C21592","PR7192","Office Supplies",629.1,6
"B40075","2016-05-30","C21592","PR6612","Office Supplies",14.7,5
"B40075","2016-05-30","C21592","PR7393","Office Supplies",45.36,7
"B40075","2016-05-30","C21592","PR7806","Technology",125.99,1
"B39875","2016-07-01","C21592","PR7714","Technology",1499.95,5
"B42151","2016-12-27","C21592","PR7078","Office Supplies",20.16,7
"B41063","2017-11-12","C21592","PR7602","Technology",41.6,4
"B41063","2017-11-12","C21592","PR7267","Office Supplies",23.12,5
"B41063","2017-11-12","C21592","PR6244","Furniture",113.888,2
"B41063","2017-11-12","C21592","PR6262","Furniture",113.568,2
"B41063","2017-11-12","C21592","PR7802","Technology",7.92,2
"B41063","2017-11-12","C21592","PR7836","Technology",671.984,2
"B42854","2014-06-18","C21593","PR7800","Technology",139.8,5
"B42593","2014-12-15","C21593","PR7797","Technology",40.68,3
"B42593","2014-12-15","C21593","PR6239","Furniture",763.28,5
"B43588","2015-04-09","C21593","PR7456","Office Supplies",17.94,3
"B44256","2015-08-25","C21593","PR6295","Furniture",20.104,2
